protein_row_id,structure_unique_sequence_id,ProtParam_MW_Da,ProtParam_pI,ProtParam_GRAVY,ProtParam_Instability_Index,ProtParam_Aromaticity,ProtParam_Ext_Coeff_Reduced,ProtParam_Ext_Coeff_Oxidized
1601,SEQ_91A14F338700,7586.98,9.65,-0.0225,37.59,0.0141,1490,1990
1604,SEQ_DA8AA7CC77E0,56335.84,8.92,-0.2231,19.86,0.1087,68760,69385
1605,SEQ_0CA3CD6ADE85,67955.57,8.52,-0.2092,39.93,0.0985,71740,72490
1608,SEQ_EB4534B7800A,38201.45,7.56,-0.6772,58.13,0.0409,19940,20315
1609,SEQ_E9785C30B20C,5525.3,4.23,0.1314,53.07,0.0588,6990,7490
1612,SEQ_43A796FB26E7,5573.38,4.38,0.1745,53.07,0.0784,8480,8980
1613,SEQ_E6569852AAFD,5597.41,4.45,0.149,71.11,0.0588,6990,7490
1614,SEQ_6FA6D50E6C4C,5611.43,4.45,0.1549,66.77,0.0588,6990,7490
1615,SEQ_9383C65AF401,31183.94,9.45,-0.5668,61.61,0.0657,29910,30410
1616,SEQ_883250AC2BB3,43319.81,9.04,-0.8129,52.82,0.0517,29910,30285
1617,SEQ_9A01101AE19E,42622.48,6.53,-0.566,59.38,0.0528,21430,21680
1618,SEQ_BEB25AC8CA34,48759.21,6.15,-0.6664,54.17,0.0532,21430,21680
1619,SEQ_3B6190C5FDEB,42616.3,6.53,-0.5813,57.33,0.0554,21430,21680
1620,SEQ_872B905748FD,48753.03,6.15,-0.6799,52.37,0.0556,21430,21680
1621,SEQ_50FAD7314A70,38842.93,9.07,-0.5812,60.33,0.0483,26930,27430
1622,SEQ_3C4A760A450C,40443.21,9.0,-0.739,61.25,0.0632,33920,34170
1624,SEQ_5BB8201A77E3,41059.73,6.93,-0.5054,60.41,0.049,25900,26275
1626,SEQ_3E7D84264801,8864.1,8.55,-0.095,31.57,0.15,7450,7825
1627,SEQ_EBB5882EA86D,8820.01,8.22,-0.085,33.66,0.15,7450,7825
1631,SEQ_E41ED928C377,21820.01,5.48,0.2235,18.0,0.0833,19940,20690
1636,SEQ_C16CBB6211A4,9399.93,8.18,0.0037,27.1,0.122,12490,12865
1637,SEQ_DD5D9A5AC8E9,4449.18,5.56,0.0667,82.61,0.1026,6990,7115
1640,SEQ_170CD844E091,42474.32,6.26,-0.2716,24.39,0.1132,67840,68465
1641,SEQ_FE48CFAAB74F,10672.3,4.89,-0.1851,47.37,0.0957,16960,17460
1649,SEQ_46DDCB322022,10135.63,6.71,-0.3046,36.24,0.1034,34490,34865
1650,SEQ_862D71FB1673,9599.02,5.76,-0.1093,38.56,0.093,17990,18365
1651,SEQ_7DEFF1194CC5,9526.96,6.54,-0.0733,31.66,0.093,17990,18365
1652,SEQ_4CA042E0D079,9627.08,6.55,-0.1209,38.56,0.093,17990,18365
1653,SEQ_58C6CEF5D6C2,9629.05,5.76,-0.1384,38.56,0.093,17990,18365
1654,SEQ_BC0A74B2B05C,9584.99,5.76,-0.1047,38.56,0.093,17990,18365
1655,SEQ_73E9D8BDA72D,14227.0,7.73,-0.0088,40.6,0.0809,19940,20065
1656,SEQ_B86A3479C32F,15332.13,7.59,-0.0372,44.9,0.1103,25900,26150
1657,SEQ_35D884849E58,15696.56,6.05,-0.0436,46.8,0.0805,21430,21680
1658,SEQ_3549A3BA31DB,45483.2,8.18,-0.4207,18.8,0.1247,62800,63050
1659,SEQ_86573A2E6FB1,39854.2,4.16,-0.0359,21.11,0.1029,58790,59290
1660,SEQ_4ADB8B54493E,11065.5,6.27,-0.5153,26.25,0.0816,5960,6210
1663,SEQ_B2909736C4AA,13237.05,9.5,-0.2347,53.48,0.0744,15470,15720
1664,SEQ_AFD3A54B6581,5545.54,8.8,-0.0878,51.85,0.0816,6990,7365
1665,SEQ_CA876C0F7C44,5588.62,8.71,-0.0184,49.14,0.102,9970,10470
1666,SEQ_6326F631A7A2,5588.62,8.71,0.0204,39.39,0.102,9970,10470
1668,SEQ_D0E5B4256019,9301.37,8.01,-0.0386,24.36,0.0909,14440,14440
1669,SEQ_3E1D2FD0C4AA,9931.09,9.77,-0.4443,44.95,0.1136,29450,29450
1670,SEQ_24E1D531E185,17275.57,5.93,-0.1816,44.57,0.1429,34950,35200
1673,SEQ_13598AFE3707,15940.3,10.02,-0.0155,26.98,0.0338,12490,12615
1676,SEQ_DD35B81C5D82,39372.32,9.06,-0.3309,22.99,0.0984,49850,49975
1677,SEQ_ECAABA54BEC8,53928.41,5.99,-0.3325,43.7,0.0778,63370,63995
1678,SEQ_314DDC691615,2606.87,6.2,-0.3957,24.07,0.087,5500,5500
1679,SEQ_9DE0955785C7,9747.92,6.55,-0.1767,53.91,0.1111,26470,26470
1680,SEQ_96E9EFFEE532,9819.0,6.55,-0.1549,53.43,0.1099,26470,26470
1681,SEQ_91E9A16D4ADF,10633.8,4.52,-0.1711,38.32,0.1031,14440,14440
1682,SEQ_DF147CF0D9B8,10616.79,4.52,-0.1674,40.02,0.1158,19940,19940
1684,SEQ_0F83F070F76A,16295.14,4.68,-0.1408,33.25,0.0921,24410,24410
1686,SEQ_88001A404B55,10748.93,4.52,-0.199,34.49,0.1134,19940,19940
1688,SEQ_23C67CFDF782,9870.94,5.88,-0.2067,37.86,0.0889,11460,11460
1689,SEQ_230648F2589B,9763.91,4.53,0.0911,47.08,0.1,11460,11460
1690,SEQ_9AB0C30407F9,9805.05,4.89,0.0911,52.66,0.1111,20970,20970
1691,SEQ_2AC3CEABCF0C,9814.02,4.69,-0.0322,54.91,0.1,20970,20970
1692,SEQ_DF7D916FC00A,9848.07,4.89,-0.0089,53.54,0.1111,22460,22460
1693,SEQ_DE2598342C3E,9856.09,4.69,0.0844,47.82,0.1222,23950,23950
1694,SEQ_5F65C6EA6479,9922.16,5.21,-0.0856,40.34,0.1111,26470,26470
1695,SEQ_964CD7A4A23B,9944.21,5.55,0.0156,44.72,0.1111,26470,26470
1696,SEQ_2FF364B72630,10647.82,5.24,-0.1927,36.16,0.1146,15930,15930
1697,SEQ_5F1A35AC1FBE,9736.97,4.69,0.1689,49.94,0.1,11460,11460
1698,SEQ_9B1CD45E98B2,9732.95,6.55,-0.0911,49.03,0.1111,26470,26470
1699,SEQ_5815CE572855,32591.75,6.66,-0.2568,53.93,0.0915,61880,61880
1700,SEQ_78B2D074A94A,9826.91,4.15,0.0609,44.4,0.0978,11460,11460
1701,SEQ_0DC0C58FDA98,9779.98,4.81,0.0822,51.43,0.1333,23950,23950
1702,SEQ_5EC4B892FEA2,9837.95,4.89,0.0272,51.29,0.1087,20970,20970
1703,SEQ_3BF5C512ABEC,9724.92,4.69,0.1111,48.27,0.1,11460,11460
1704,SEQ_87552D851FED,9977.2,8.01,-0.2922,32.22,0.1222,23950,23950
1705,SEQ_79752B71EE52,9660.85,6.55,-0.12,57.69,0.1,20970,20970
1706,SEQ_E9163F31FCD2,9749.94,6.55,-0.1122,51.77,0.1111,26470,26470
1707,SEQ_858A1009C71B,9790.0,6.55,-0.1256,56.99,0.1111,26470,26470
1708,SEQ_FEC0B1A5BDF1,9733.9,6.55,-0.18,53.91,0.1111,26470,26470
1709,SEQ_879F62B1178F,9790.0,6.55,-0.1256,52.54,0.1111,26470,26470
1710,SEQ_17ACCA1BDECC,9660.85,6.55,-0.12,52.54,0.1,20970,20970
1711,SEQ_97D81BF565ED,9690.87,5.68,-0.08,51.77,0.1111,26470,26470
1712,SEQ_96CAAB04162D,9718.88,5.68,-0.0867,57.48,0.1111,26470,26470
1713,SEQ_FBC9F7BEC5A0,9660.85,6.55,-0.12,53.91,0.1,20970,20970
1714,SEQ_D2344C03D8EE,9709.92,6.16,-0.0944,53.69,0.1111,26470,26470
1715,SEQ_D4B49B4C93AC,9759.98,6.55,-0.1211,51.77,0.1111,26470,26470
1716,SEQ_E634D32CCCF3,9749.94,6.55,-0.1122,49.03,0.1111,26470,26470
1717,SEQ_4765E7F3F3BE,9733.9,6.55,-0.18,53.91,0.1111,26470,26470
1718,SEQ_CBE79D444CBA,9690.87,5.68,-0.08,53.91,0.1111,26470,26470
1719,SEQ_6C3629F3C236,9775.98,6.55,-0.15,53.91,0.1111,26470,26470
1720,SEQ_744C4C1B4167,9791.98,6.55,-0.1789,56.99,0.1111,26470,26470
1721,SEQ_11C478EA5A49,9892.0,4.5,0.0163,45.01,0.1196,22460,22460
1722,SEQ_C6D83F244AB1,9791.98,6.55,-0.1789,53.91,0.1111,26470,26470
1723,SEQ_0D280AEE37E0,9837.05,4.72,-0.0056,43.54,0.1,20970,20970
1724,SEQ_68356F7C0538,10792.92,6.26,-0.199,37.26,0.101,18450,18450
1725,SEQ_B4DBE7CACEF5,9834.18,5.69,0.1689,32.63,0.1,20970,20970
1726,SEQ_39C5F2A7DFB0,9712.92,6.18,-0.0211,45.43,0.0889,15470,15470
1728,SEQ_CBCE07489F38,9779.91,4.76,-0.0989,50.39,0.1,16960,16960
1729,SEQ_15D03A2D732C,9770.91,4.87,-0.0567,38.41,0.1111,26470,26470
1730,SEQ_F4CFFDB25B74,9693.89,4.69,0.0956,38.67,0.1,15470,15470
1731,SEQ_1765D5F46605,9853.16,5.21,0.1283,44.5,0.1087,15470,15470
1732,SEQ_2B48D66356C8,10072.29,5.28,-0.1087,36.26,0.1304,27960,27960
1733,SEQ_0A96A15C9018,10071.35,7.98,-0.113,37.71,0.1304,27960,27960
1734,SEQ_787BEE6C5AAE,9612.86,5.12,0.0978,59.11,0.0889,11460,11460
1735,SEQ_8D66A460A724,10026.05,4.45,-0.2696,57.52,0.1304,27960,27960
1736,SEQ_271F0BF5DAEC,9720.75,4.85,-0.0923,51.64,0.1319,17420,17420
1737,SEQ_43889C4CDB2D,9861.13,9.77,-0.2567,56.24,0.0889,11460,11460
1739,SEQ_E225C8AA9415,9938.3,6.15,0.1968,44.13,0.1075,15470,15470
1740,SEQ_4D7806EAA3EF,9867.19,6.82,0.0944,41.5,0.1111,15470,15470
1741,SEQ_989ED9219ADC,10710.91,4.61,-0.2354,37.81,0.125,25440,25440
1742,SEQ_A18DD4CE9377,10710.91,4.61,-0.2354,35.2,0.125,25440,25440
1743,SEQ_3DD0FF8E7A6C,10683.84,4.38,-0.225,43.79,0.125,25440,25440
1744,SEQ_57359D000665,10710.91,4.61,-0.2354,38.6,0.125,25440,25440
1745,SEQ_96398FA506E9,10711.85,4.38,-0.2313,40.89,0.125,25440,25440
1746,SEQ_3228514F0234,11662.86,5.51,-0.4398,35.36,0.1165,25440,25440
1747,SEQ_11F8F95011AD,10574.65,4.66,-0.433,41.95,0.117,19940,19940
1748,SEQ_9687F27FD986,10651.74,4.58,-0.5032,40.53,0.117,19940,19940
1749,SEQ_A408F3F02F41,10695.79,4.45,-0.4415,40.33,0.1277,25440,25440
1750,SEQ_5BC9E36CD5AC,10759.87,4.42,-0.3632,42.26,0.1263,21430,21430
1751,SEQ_CA0CF4E645FA,10577.61,4.66,-0.4766,36.18,0.117,19940,19940
1752,SEQ_D359BE8BDB1C,10422.54,4.2,-0.1096,42.92,0.117,18450,18450
1753,SEQ_56AB3BDDF9F2,10633.76,4.52,-0.4011,37.99,0.117,25440,25440
1754,SEQ_A0476CB06948,10657.7,4.55,-0.5372,41.31,0.117,21430,21430
1756,SEQ_A2D49E5D49FB,46624.82,9.15,-0.4911,72.11,0.0518,31400,31775
1757,SEQ_C1F0347A3BA5,63943.22,8.69,-0.2527,27.68,0.1117,86750,87250
1758,SEQ_1B1B488E2A2C,14439.77,7.44,-0.0606,57.02,0.0379,2980,3605
1761,SEQ_DEE115E2001C,47051.83,9.63,-0.59,71.8,0.0455,32890,33140
1762,SEQ_E4D36AF5F812,50483.61,9.58,-0.517,70.64,0.0464,38390,38640
1763,SEQ_EA44B494A77C,51410.7,9.59,-0.5134,69.53,0.0456,38390,38765
1764,SEQ_622C02AD9611,15036.07,5.2,-0.218,34.77,0.1172,18450,18700
1765,SEQ_E583FED7C527,16505.85,6.51,-0.3797,38.94,0.1232,30940,31190
1766,SEQ_D8EA097E435B,55975.99,9.2,-0.1916,25.27,0.0998,71850,72475
1767,SEQ_709F2410A57F,11045.47,6.82,-0.4786,29.61,0.0816,2980,3105
1768,SEQ_18B480C74A96,11195.64,5.89,-0.5224,35.0,0.0918,2980,3105
1769,SEQ_3A8033F29075,11130.48,5.87,-0.4612,36.7,0.0918,2980,2980
1770,SEQ_2B04745E03AA,11139.45,6.96,-0.5459,39.3,0.102,4470,4470
1771,SEQ_6E9F921D3257,26413.24,4.19,-0.0049,35.28,0.0648,17420,17545
1772,SEQ_A7D03DA826FD,43890.92,4.05,-0.4017,29.68,0.1,75860,75985
1774,SEQ_60045FA14557,8825.11,7.44,0.0173,26.58,0.0988,5960,6460
1775,SEQ_83735CAF72C3,10999.23,4.8,-0.6459,20.46,0.0918,8940,8940
1776,SEQ_A8F2CF5509F7,16080.3,6.71,-0.2415,42.98,0.1056,21430,21680
1777,SEQ_B431B1375A8E,9020.36,6.23,0.2329,38.37,0.0976,4470,4970
1778,SEQ_18F9CD78A405,44466.72,9.51,-0.543,69.97,0.0427,31400,31775
1780,SEQ_D404B74778B9,64476.43,7.4,-0.6847,30.29,0.0979,63260,64385
1781,SEQ_6402564FB87B,45380.44,9.23,-0.4365,49.21,0.0483,26930,27430
1786,SEQ_C2A44C8AB1DA,6060.93,4.27,0.0481,62.87,0.1154,9970,10345
1787,SEQ_4ACC2B9617A6,12614.33,6.31,-0.1345,25.14,0.1364,23950,24200
1788,SEQ_A09D9864AC36,2694.91,5.45,-0.8304,-8.64,0.1304,2980,2980
1792,SEQ_AFA7A377F225,9775.97,8.1,-0.2648,33.93,0.0659,9970,9970
1793,SEQ_E45F6D81EA45,10032.14,7.98,-0.5066,31.82,0.1099,15930,15930
1794,SEQ_97B70B3C82F9,3707.35,7.54,-0.3375,46.56,0.125,8480,8855
1795,SEQ_1D69DE4D7D06,2963.17,6.0,-0.0429,6.11,0.1786,4470,4470
1797,SEQ_BAF2EE7AC3D8,108646.46,4.93,-0.7825,52.05,0.0355,31860,32610
1798,SEQ_233092813DFF,6617.49,5.46,-0.5158,63.81,0.0877,6990,7365
1799,SEQ_D7BC47D7B396,12859.58,7.77,-0.2384,17.04,0.1518,26930,27180
1800,SEQ_F5ED0C199C6E,16274.98,9.05,-0.193,40.02,0.0704,20970,21345
1801,SEQ_08264E4BC70F,101901.64,4.6,-0.9132,51.64,0.0272,30370,30745
1803,SEQ_B27AFBC575C5,13138.72,6.77,-0.4956,33.85,0.1327,27960,27960
1804,SEQ_F2D5F9C6916B,13115.69,7.0,-0.5336,49.56,0.1327,29450,29450
1805,SEQ_4CBD49865F44,13127.75,7.0,-0.4894,47.46,0.1327,29450,29450
1806,SEQ_854C189F9FB3,9370.22,4.8,-0.5067,22.24,0.0787,16960,16960
1808,SEQ_2F128F2562CD,10853.04,9.22,-0.6796,35.04,0.0714,16960,16960
1810,SEQ_1312DD1B1882,5801.59,4.39,-0.2059,29.0,0.0392,5500,6000
1812,SEQ_52AF9F76CEB4,12103.22,5.82,-0.4153,21.53,0.1261,24410,24535
1813,SEQ_61762724F224,109566.14,5.14,-0.8089,55.06,0.0244,31400,32150
1814,SEQ_867026330066,107896.0,4.63,-0.7535,58.02,0.0203,29910,30535
1815,SEQ_C3C74EF73B87,103994.23,4.97,-0.7705,51.64,0.0364,37360,38360
1816,SEQ_06C182B336F4,55007.82,10.27,-0.487,49.71,0.0295,21430,21555
1818,SEQ_E14F50626316,1772.83,4.2,-0.2556,-4.93,0.0556,0,0
1819,SEQ_45D79C4C3352,1683.82,4.05,0.5056,-2.57,0.0,0,0
1821,SEQ_DA49C9F87776,37021.1,5.09,-0.5166,56.0,0.0544,22920,23170
1822,SEQ_15B6CE08C05D,13406.19,10.1,-0.8282,29.43,0.1111,26930,27055
1823,SEQ_92203BA510FF,12847.15,7.74,-0.494,37.22,0.1121,26930,27055
1824,SEQ_D47FE57EFF50,14420.92,8.9,-0.3754,33.73,0.1385,32890,33015
1826,SEQ_C4D6BCC1260D,16453.91,8.82,-0.2221,36.8,0.0828,15470,15970
1828,SEQ_31271D51BD3B,45961.79,4.56,0.1018,19.38,0.0909,80790,81415
1829,SEQ_4BA42DA8D1FA,9318.85,7.53,-0.084,42.95,0.1358,12490,12865
1837,SEQ_98E1F8635E05,42388.21,9.38,-0.5893,70.49,0.0419,31400,31650
1840,SEQ_DB8FCB045241,41474.05,8.71,-0.6504,53.34,0.0512,22920,23170
1843,SEQ_EF5EC6FA219E,5756.64,4.29,0.2412,71.74,0.0784,8480,8980
1845,SEQ_98D70C1D1998,4398.15,4.9,0.2538,60.17,0.1026,1490,1740
1846,SEQ_741E361567F0,13213.89,6.44,-0.5966,26.87,0.0862,20970,20970
1847,SEQ_E3A480E83989,13198.8,6.15,-0.581,29.42,0.0948,16960,16960
1848,SEQ_5240245625F3,39666.88,6.96,-0.1129,35.29,0.0962,44350,44600
1849,SEQ_2C956AC83EB3,58498.5,6.85,-0.2577,30.17,0.1124,81820,82195
1850,SEQ_8576A30C373D,16093.65,9.22,-0.1175,54.96,0.1241,16960,17210
1852,SEQ_CF6DC3CAB27C,11531.71,4.71,-0.685,42.63,0.08,22460,22585
1854,SEQ_F8E46E6CBB5F,11558.78,4.95,-0.695,39.37,0.08,22460,22585
1855,SEQ_5FFE7BA90078,58712.08,10.13,-0.4519,50.64,0.0296,21430,21555
1856,SEQ_4C92D242D6F2,46148.02,6.02,-0.6609,63.23,0.088,54320,55570
1857,SEQ_14012B9C63FC,47004.12,6.29,-0.7287,61.01,0.0845,42860,44235
1859,SEQ_5C795AB24C01,50529.42,6.05,-0.6883,59.73,0.0813,46870,48370
1860,SEQ_81EBB3A6E70A,50305.19,6.34,-0.6822,59.81,0.0813,41370,42745
1861,SEQ_852B177B5CD1,50749.73,6.0,-0.6637,66.21,0.0833,42860,44360
1862,SEQ_866099D1F2EB,14343.07,6.82,-0.5039,56.46,0.0866,13980,14105
1864,SEQ_B2CA4FAE42A3,50619.48,6.06,-0.7068,64.31,0.0788,41370,42745
1865,SEQ_B500C09361BD,50446.31,6.12,-0.6849,64.32,0.0766,41370,42745
1866,SEQ_FA31A7C71E53,50476.34,6.12,-0.6905,64.6,0.0766,41370,42745
1867,SEQ_A535AC538BF9,50490.37,6.12,-0.6905,64.43,0.0766,41370,42745
1872,SEQ_40364A764F6D,50462.31,6.12,-0.6912,64.43,0.0766,41370,42745
1873,SEQ_6040BA54C149,50737.64,6.17,-0.7117,64.07,0.0788,41370,42745
1874,SEQ_E716C2942C38,50663.6,6.05,-0.657,65.0,0.0811,41370,42745
1875,SEQ_E8E8153AAF56,50505.38,6.12,-0.6856,66.13,0.0766,41370,42745
1876,SEQ_8C3CB6C16CEF,50588.45,5.85,-0.6547,63.41,0.0811,41370,42745
1877,SEQ_F87C7DB24533,12466.0,9.3,-0.3577,34.33,0.0991,16960,17085
1879,SEQ_9554DA7FBA90,12809.47,9.56,-0.3429,39.76,0.1161,18450,18450
1880,SEQ_65803AA5FBEA,44619.3,8.91,-0.7906,75.09,0.0361,23950,24075
1881,SEQ_FC29DB5108ED,44336.87,8.92,-0.7845,70.75,0.0338,23950,24075
1882,SEQ_91C3734215F8,39106.43,9.72,-0.6229,76.48,0.05,11460,11460
1883,SEQ_1BC38DA76961,39829.26,9.05,-0.7482,78.96,0.0395,33460,33585
1884,SEQ_02021067A2DC,39666.13,8.69,-0.7475,75.58,0.0373,31970,32095
1885,SEQ_93A862112A95,40412.78,7.77,-0.7424,73.96,0.0417,42970,43095
1886,SEQ_60C44EECFBF1,40462.71,8.78,-0.7822,71.88,0.0366,31970,32095
1887,SEQ_58F0C257D4D4,22420.78,4.97,-0.9851,47.7,0.0773,20970,21095
1888,SEQ_DD88D1973EB5,26098.19,6.16,-0.7085,41.72,0.0556,18450,18950
1889,SEQ_D3A10F30662C,13610.08,5.28,-0.236,25.27,0.072,14440,14690
1890,SEQ_F7E9BD13030E,45904.98,5.91,-0.7007,64.15,0.0764,37360,38610
1893,SEQ_16D2C28012D2,30130.45,4.76,-0.2231,22.39,0.0455,12950,13200
1896,SEQ_A0B97371367C,41577.9,5.75,-0.2262,44.35,0.0635,59930,60430
1898,SEQ_D3098BC711B7,5774.67,4.05,0.1408,54.36,0.0816,8480,8980
1901,SEQ_1259D6CEC56F,5973.74,4.05,0.266,55.47,0.1321,8480,8855
1905,SEQ_9275DA65E961,47189.11,7.75,-0.3333,34.42,0.0993,65780,65905
1910,SEQ_BF0377948E28,49735.56,7.12,-0.6521,60.62,0.0799,41370,42745
1911,SEQ_98EE1EEFEDEE,6525.35,6.0,-0.307,31.8,0.0877,8480,8855
1912,SEQ_5D820D2D1551,5588.34,4.29,0.102,64.55,0.0588,6990,7490
1913,SEQ_FA6C4CA2C7A0,14158.87,5.69,-0.1617,30.98,0.0938,19940,20190
1914,SEQ_61B7F7F82C36,9571.05,9.03,-0.3776,40.36,0.0824,5960,6460
1915,SEQ_CBCBD57048D1,9497.81,6.23,0.1155,60.21,0.1429,5960,6335
1916,SEQ_14A185D217B6,9568.04,9.01,-0.3682,33.76,0.0824,5960,6460
1917,SEQ_06F3991A014D,9317.67,8.57,-0.3714,63.4,0.1071,11460,11835
1918,SEQ_B7B2DD014BED,9384.57,6.8,-0.2345,49.03,0.1071,15470,15845
1919,SEQ_4E799166EF2F,9340.52,7.62,-0.3036,50.82,0.0952,9970,10345
1920,SEQ_D5390DB337A1,9370.55,6.8,-0.2607,49.03,0.1071,15470,15845
1921,SEQ_2B85256B5595,10010.38,9.41,-0.5989,47.95,0.0889,9970,10345
1922,SEQ_432C799E21EB,9831.17,8.59,-0.29,49.18,0.1111,16960,17335
1923,SEQ_E5F9AD3FEDFB,8777.08,8.27,-0.0667,36.41,0.0864,9970,10345
1924,SEQ_9A15F828C363,8814.91,7.58,0.0679,45.71,0.1358,12950,13325
1925,SEQ_6F265095FA66,10569.02,9.02,-0.3411,60.11,0.1053,12950,13325
1926,SEQ_344C29E57772,10329.83,9.02,-0.1763,50.35,0.1183,18450,18825
1927,SEQ_99FCDEF12FE5,9173.37,4.49,-0.1096,46.24,0.1084,9970,10345
1928,SEQ_D28C505F27B4,9711.26,9.0,-0.2091,46.5,0.1023,11460,11835
1930,SEQ_564DC2E8DE89,12428.17,9.18,-0.3657,42.12,0.1296,18450,18700
1932,SEQ_931571C87BBC,8982.41,8.59,0.1952,56.82,0.1205,11460,11835
1933,SEQ_274EB41A3C2F,9135.6,8.85,0.0241,52.78,0.1084,9970,10345
1934,SEQ_2CDCCED076E9,45800.25,9.48,-0.5956,73.86,0.0439,32890,33265
1937,SEQ_D5553DBBD4A3,40454.58,7.64,-0.5553,74.33,0.0515,22920,23170
1938,SEQ_764CCD541B59,18134.76,8.18,-0.356,51.28,0.0881,24980,25355
1940,SEQ_19E1DF0B2C5E,2550.9,4.78,0.1739,18.2,0.1304,2980,3105
1944,SEQ_535CBFCB9DA7,39835.83,5.39,-0.6662,39.99,0.0554,27960,27960
1945,SEQ_A49CE877ECC5,39890.8,5.32,-0.726,41.12,0.0559,27960,27960
1946,SEQ_EC838F23C553,39693.61,5.33,-0.7048,39.54,0.059,27960,27960
1947,SEQ_76EC1D58DA9F,43791.93,7.02,-0.5807,55.86,0.056,27390,27640
1949,SEQ_5AD5091C09ED,15076.36,6.5,-0.1062,25.69,0.1077,24980,25230
1950,SEQ_5FF1F17B0353,41323.94,8.67,-0.5846,56.14,0.0623,24410,24785
1953,SEQ_04B767840DCA,67065.69,5.1,-0.0343,35.14,0.0867,66240,66990
1955,SEQ_E3391BAA7771,11542.78,4.95,-0.669,34.69,0.08,22460,22585
1956,SEQ_5DA9908B2093,11528.75,4.95,-0.691,33.84,0.08,22460,22585
1958,SEQ_3EF7F2AC65A4,46805.02,6.25,-0.7598,58.83,0.0902,54320,55570
1959,SEQ_D0BBAE8320E2,47543.65,6.32,-0.7998,61.22,0.0885,55810,57060
1963,SEQ_A4F4C4A9EC0A,47135.42,7.2,-0.3092,24.17,0.0549,27850,27850
1967,SEQ_F85348A40FC8,10400.66,6.4,-0.3202,24.26,0.0745,5960,5960
1968,SEQ_2E64921C8C25,14594.15,5.03,-0.5817,60.7,0.0763,12490,12615
1970,SEQ_FDB02DA109E8,14322.83,5.33,-0.2371,25.59,0.0758,14440,14690
1972,SEQ_285AEF7AA3BC,97659.67,4.98,-0.8247,58.1,0.0305,27390,27890
1973,SEQ_836564719ED0,11995.26,4.99,-0.6619,28.63,0.0762,20970,21095
1974,SEQ_DA8D8B333550,30444.5,4.83,-0.0886,24.77,0.1033,30830,31080
1976,SEQ_1969B9762DF2,10005.46,8.72,-0.0736,56.32,0.1839,10430,10805
1977,SEQ_EC9F58593A24,54251.97,8.52,-0.3517,56.36,0.0624,39420,39920
1978,SEQ_530158557089,53933.67,8.72,-0.3848,53.32,0.0629,39420,39920
1979,SEQ_303939CF0ED0,16264.68,9.23,0.0128,49.9,0.0676,9970,10220
1981,SEQ_F9860F4D89E8,13334.99,8.03,-0.4356,49.67,0.0932,13980,14105
1985,SEQ_7A48752314D8,7608.77,9.66,-0.9985,3.88,0.0758,8480,8480
1986,SEQ_657945AE051F,131884.0,8.07,-0.1071,47.05,0.0831,145080,147455
1987,SEQ_2712102297A5,9996.52,6.24,-0.1045,47.4,0.0787,8480,8855
1989,SEQ_E43F69A35BF1,13736.21,5.72,-0.3055,38.55,0.1094,24410,24660
1990,SEQ_287CC8D0A3D6,13813.29,5.23,-0.2695,42.48,0.1172,25900,26150
1991,SEQ_5F7F04A08E4E,13886.35,5.23,-0.3117,44.33,0.125,31400,31650
1992,SEQ_8A95EDF0B544,2572.85,6.4,-0.3261,16.6,0.087,5500,5500
1993,SEQ_C0DF97C03CBF,42669.88,8.67,-0.2688,71.85,0.0537,43430,44680
1999,SEQ_BC7BFA504BD6,16380.04,8.81,-0.0326,28.63,0.0903,20970,21470
2000,SEQ_9B7DAD0357DA,52950.63,6.61,-0.565,56.39,0.0864,48360,49985
2001,SEQ_066BB8EB6936,5496.16,6.91,-0.394,64.45,0.02,0,125
2002,SEQ_29D42E62B8B6,60880.71,7.48,-0.1653,47.15,0.0786,47330,48205
2003,SEQ_3D79F2B4AEC3,56509.63,10.27,-0.3329,55.65,0.0638,61880,62255
2004,SEQ_E3947547D88A,14235.69,9.23,0.1636,29.15,0.0698,15470,15720
2006,SEQ_018D428C4062,2404.72,5.53,0.9333,9.58,0.0,0,0
2007,SEQ_23EA0EC200FA,5112.07,5.53,0.5458,25.22,0.0,0,0
2008,SEQ_A129C6E67F84,5112.07,5.53,0.5458,25.22,0.0,0,0
2009,SEQ_2894A7008CEC,2551.02,5.53,0.5333,25.01,0.0,0,0
2012,SEQ_D90942277854,3681.25,6.72,-0.2515,13.71,0.1212,8480,8855
2013,SEQ_0CF960C74C9F,5267.91,7.1,1.3077,-13.32,0.1538,0,0
2014,SEQ_263D017FE086,3027.26,4.05,-0.9393,51.84,0.0714,0,0
2015,SEQ_4416BA5B908D,5880.28,4.05,-0.7538,6.11,0.0769,0,0
2016,SEQ_9C99692925E6,2944.75,4.05,-1.6846,31.38,0.0769,0,0
2017,SEQ_B6545D78DD6E,10119.68,4.05,-1.3944,36.64,0.1,0,125
2018,SEQ_FD996C0E7E40,3008.56,7.77,0.6138,22.0,0.069,6990,7365
2019,SEQ_40EBE5A7835A,2943.41,7.78,0.0414,25.91,0.0345,5500,5875
2020,SEQ_FCF13CCB1944,2716.1,5.96,0.1857,51.88,0.0,0,375
2021,SEQ_4675275421FC,3310.8,4.05,0.65,32.41,0.0588,5500,5750
2024,SEQ_7A1686BC7A6F,8506.06,4.24,-0.0548,88.9,0.0,0,250
2025,SEQ_B15FA258FE61,2945.42,6.74,0.7036,13.09,0.0357,0,0
