protein_row_id,structure_unique_sequence_id,foldseek_status,foldseek_target,foldseek_evalue,foldseek_bits,foldseek_alntmscore,foldseek_qtmscore,foldseek_ttmscore,foldseek_lddt,foldseek_prob,foldseek_fident,foldseek_alnlen,foldseek_qcov,foldseek_tcov,foldseek_avg_tm,foldseek_confidence
202,SEQ_2B627ED59C5B,hit,5b4y-assembly1_B,6.819e-09,196.0,0.4845,0.4074,0.4845,0.7745,1.0,0.475,80.0,0.833,0.924,0.44595,low
203,SEQ_0BE9D42231D3,hit,7qbe-assembly1_B,3.733e-09,175.0,0.4427,0.4147,0.4427,0.71,1.0,0.465,86.0,0.977,0.988,0.4287,low
204,SEQ_C5B162431E78,hit,7qbd-assembly2_D,0.0006618,126.0,0.8637,0.7935,0.4529,0.7991,1.0,0.473,38.0,0.905,0.487,0.6232,medium
205,SEQ_6131D5E85EA3,hit,7qbd-assembly2_D,0.0002771,147.0,0.8985,0.8034,0.4513,0.85,1.0,0.432,37.0,0.881,0.474,0.62735,medium
206,SEQ_449FDDD313B8,hit,1vb8-assembly1_A,7.776e-06,231.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
207,SEQ_72E6E03F2084,no_hit,,,,,,,,,,,,,,no_hit
209,SEQ_BE3D26B5FC87,no_hit,,,,,,,,,,,,,,no_hit
210,SEQ_C5F2B6A6D757,no_hit,,,,,,,,,,,,,,no_hit
211,SEQ_5879EB2E842B,hit,1vb8-assembly1_A,7.776e-06,231.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
212,SEQ_6F82EBA7A8A4,no_hit,,,,,,,,,,,,,,no_hit
213,SEQ_CEEF9FC0B070,hit,1df6-assembly1_A,7.033e-06,228.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
214,SEQ_A0D24ADED30B,no_hit,,,,,,,,,,,,,,no_hit
215,SEQ_5796AD1741A1,hit,1fb9-assembly1_A,0.0009702,149.0,1.0,1.0,0.9375,1.0,1.0,0.967,31.0,1.0,0.969,0.96875,high
216,SEQ_901FD8A97F49,hit,9bbf-assembly1_F,7.035,28.0,0.5946,0.4617,0.04989,0.5426,0.076,0.5,18.0,0.6,0.054,0.255795,low
218,SEQ_DE81FB8FA1ED,hit,2kza-assembly1_A,5.267e-07,291.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,high
219,SEQ_96A33ACF9385,hit,1y7j-assembly1_A,3.355e-07,301.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,high
220,SEQ_94EC9B34D91C,hit,1yc0-assembly1_I,3.919e-08,347.0,0.9611,0.9611,0.7918,0.9631,1.0,0.888,54.0,1.0,0.818,0.87645,high
221,SEQ_69ADA7593BD7,hit,2loc-assembly1_A,4.575e-05,183.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,1.0,high
222,SEQ_BBFDA5A89A5B,hit,1mr0-assembly1_A,5.463e-06,267.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
223,SEQ_304E9EC353D1,hit,1hyk-assembly1_A,2.632e-09,374.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,1.0,1.0,1.0,high
224,SEQ_2F97C0BDC032,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
226,SEQ_2E59D42920C0,hit,2ody-assembly2_F,3.129e-06,277.0,0.9769,0.9769,0.3979,0.9653,1.0,0.509,51.0,1.0,0.402,0.6874,medium
227,SEQ_783878824313,hit,1ten-assembly1_A,6e-16,784.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0,1.0,1.0,1.0,high
228,SEQ_7C462E25F1CF,hit,1ten-assembly1_A,5.876e-14,656.0,0.9793,0.9793,0.9685,0.9367,1.0,0.909,88.0,1.0,0.989,0.9739,high
229,SEQ_4752D1E63B20,hit,2n9z-assembly1_A,5.445e-09,358.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,high
230,SEQ_9779986ACEEC,hit,5irx-assembly1_B,6.089e-59,3059.0,1.0,1.0,1.0,1.0,1.0,1.0,394.0,1.0,1.0,1.0,high
231,SEQ_9E1B9C7EC560,hit,2ll1-assembly1_A,2.284e-06,280.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
232,SEQ_9898A9A6A5F0,hit,6mk5-assembly1_A,2.293e-07,298.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
233,SEQ_0551C7B0C5FA,hit,6br0-assembly1_A,1.084e-06,276.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
234,SEQ_BF8AA209B521,hit,6btv-assembly1_A,1.257e-06,277.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
235,SEQ_501339B4FCE0,hit,7skc-assembly1_A,4.753e-07,300.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
236,SEQ_56087505117A,hit,2mxm-assembly1_A,7.677e-07,290.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
237,SEQ_10BCEA57E5EB,hit,1myn-assembly1_A,2.99e-09,362.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,high
238,SEQ_A40588336D1A,hit,1koz-assembly1_A,4.358e-08,317.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
239,SEQ_D15E9F5CDE93,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
240,SEQ_65956DD32B4A,hit,1emx-assembly1_A,2.755e-06,231.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
241,SEQ_81DA82FC492D,hit,1g1p-assembly1_A,1.283e-06,251.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,high
242,SEQ_18C9D88F2AB1,hit,1dfn-assembly1_B,3.199e-05,245.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
243,SEQ_1064F1BBADE0,hit,8uwf-assembly1_A,1.058,53.0,0.6995,0.6995,0.5925,0.7334,0.569,0.228,35.0,0.875,0.897,0.646,medium
244,SEQ_166A56DE5414,hit,3btq-assembly1_I,1.177e-10,423.0,0.9903,0.9903,0.9903,0.9896,1.0,0.91,56.0,1.0,1.0,0.9903,high
245,SEQ_B7D3E46D9C74,hit,3btq-assembly1_I,5.194e-10,397.0,0.9744,0.9577,0.9744,0.9522,1.0,0.894,57.0,1.0,1.0,0.96605,high
246,SEQ_42990AF03AF9,hit,3btq-assembly1_I,1.541e-10,422.0,0.9873,0.9873,0.9873,0.9859,1.0,0.928,56.0,1.0,1.0,0.9873,high
247,SEQ_176CE87658CF,hit,3btq-assembly1_I,3.114e-10,419.0,0.9821,0.9821,0.9821,0.978,1.0,0.91,56.0,1.0,1.0,0.9821,high
248,SEQ_094BD7A8E797,hit,3p95-assembly1_E,4.624e-10,389.0,0.9431,0.9431,0.9273,0.9292,1.0,0.929,57.0,1.0,0.966,0.9352,high
249,SEQ_D6609B6A249C,hit,4y0z-assembly1_I,8.633e-10,400.0,0.9915,0.9915,0.9053,0.9964,1.0,0.98,52.0,1.0,0.912,0.9484,high
253,SEQ_ED27B2EE2F92,hit,1uub-assembly1_A,1.072e-11,465.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,1.0,1.0,1.0,high
254,SEQ_246029983F7E,hit,3btq-assembly1_I,3.797e-10,401.0,0.9723,0.9557,0.9723,0.9496,1.0,0.912,57.0,1.0,1.0,0.964,high
256,SEQ_CEC0F17907BA,hit,2i1t-assembly1_A,5.147e-08,315.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
257,SEQ_4A00841C32A9,hit,6guu-assembly2_B,1.854e-05,149.0,0.6873,0.5644,0.1862,0.6425,1.0,0.955,45.0,0.741,0.221,0.3753,low
258,SEQ_21EAC8733D7C,hit,7rn3-assembly1_A,0.01054,122.0,0.8306,0.8099,0.8306,0.8359,1.0,0.58,31.0,1.0,1.0,0.82025,high
264,SEQ_DBE40AA18DD7,hit,1i2u-assembly1_A,7.344e-10,380.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,high
265,SEQ_529526FB1902,hit,1ozz-assembly1_A,3.476e-09,378.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,high
266,SEQ_31B0DC92D92B,hit,5hsf-assembly1_A,1.8300000000000003e-20,930.0,1.0,1.0,1.0,1.0,1.0,1.0,105.0,1.0,1.0,1.0,high
267,SEQ_DA797457E404,hit,4u32-assembly1_X,1.965e-06,269.0,0.952,0.8582,0.935,0.8925,1.0,0.49,53.0,0.881,0.981,0.8966,high
270,SEQ_8D6CF17897ED,hit,1px9-assembly1_A,8.585e-09,345.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,high
273,SEQ_83837E0EAC5E,hit,1adz-assembly1_A,1.17e-15,613.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,1.0,1.0,1.0,high
274,SEQ_8F641CB40B93,hit,1adz-assembly1_A,1.17e-15,613.0,1.0,1.0,1.0,1.0,1.0,1.0,71.0,1.0,1.0,1.0,high
276,SEQ_4548663D50C8,hit,2kvx-assembly1_A,3.936e-05,226.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,high
277,SEQ_63BAFD4997B6,hit,7rij-assembly1_A,0.0004664,168.0,0.9092,0.8588,0.8834,0.8786,1.0,0.655,29.0,0.935,0.967,0.8711,high
278,SEQ_99B535682833,hit,7rmq-assembly1_A,0.001385,154.0,0.8938,0.8446,0.8686,0.8693,1.0,0.758,29.0,0.935,0.967,0.8566,high
280,SEQ_4B6E5D41BC4B,hit,1zjd-assembly1_B,2.466e-07,278.0,0.8919,0.8623,0.8623,0.8529,1.0,0.636,55.0,0.93,0.965,0.8623,high
281,SEQ_877807C996E2,hit,8emz-assembly1_B,1.223e-20,881.0,0.967,0.967,0.9449,0.9177,1.0,0.763,127.0,1.0,0.992,0.95595,high
282,SEQ_B33F44384B9F,hit,8cxr-assembly3_F,4.507e-19,801.0,0.9547,0.9547,0.9473,0.8927,1.0,0.688,125.0,1.0,0.992,0.951,high
283,SEQ_858F3CAEFDC7,hit,1hcv-assembly1_A,2.264e-24,1102.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,1.0,1.0,1.0,high
284,SEQ_E0FBD4935300,hit,7nfr-assembly1_B,1.982e-18,803.0,0.9676,0.9676,0.9439,0.9258,1.0,0.726,117.0,1.0,0.975,0.95575,high
285,SEQ_DDEBD40D833E,hit,7nfr-assembly1_B,1.118e-18,806.0,0.9633,0.9633,0.9398,0.9183,1.0,0.726,117.0,1.0,0.975,0.95155,high
286,SEQ_A372B93D916B,hit,7xrp-assembly1_B,3.929e-18,697.0,0.8849,0.8718,0.8783,0.7582,1.0,0.991,123.0,0.984,0.992,0.87505,medium
287,SEQ_634DA21BBD7E,hit,1yzz-assembly1_A,4.544e-19,869.0,0.9801,0.9475,0.9801,0.9325,1.0,0.914,117.0,0.992,1.0,0.9638,high
288,SEQ_06E4AC2B8DAA,hit,1yzz-assembly1_A,3.628e-19,878.0,0.9817,0.949,0.9817,0.9359,1.0,0.931,117.0,0.992,1.0,0.96535,high
289,SEQ_CD6470B1AB51,hit,1yzz-assembly1_A,1.91e-19,887.0,0.9863,0.9533,0.9863,0.9419,1.0,0.931,117.0,0.992,1.0,0.9698,high
290,SEQ_A0DD32C51D8B,hit,1yc7-assembly1_A,7.361e-24,1109.0,1.0,1.0,1.0,1.0,1.0,1.0,116.0,1.0,1.0,1.0,high
291,SEQ_27CD91EBC04D,hit,6mm4-assembly1_A,9.62e-06,253.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
293,SEQ_CE3E634F5DAD,hit,1bik-assembly1_A,1.587e-08,336.0,0.9692,0.9357,0.4833,0.9091,1.0,0.925,54.0,0.964,0.491,0.7095,high
294,SEQ_48BFB75AA0A7,hit,1bik-assembly1_A,9.056e-08,292.0,0.897,0.8819,0.4577,0.8446,1.0,0.888,54.0,0.964,0.491,0.6698,medium
295,SEQ_6B6871EF4D15,hit,2ddj-assembly1_A,4.26e-16,607.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,high
297,SEQ_11D89D0E1E25,hit,3m7q-assembly1_B,1.404e-12,503.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,1.0,1.0,high
299,SEQ_46F5F3DAD2A6,hit,4bqd-assembly2_B,7.384e-09,340.0,0.9378,0.9084,0.8547,0.8926,1.0,0.898,59.0,0.967,0.892,0.88155,high
300,SEQ_E149625B82FE,hit,4bqd-assembly2_B,8.476e-10,402.0,0.9745,0.9428,0.8721,0.9486,1.0,0.913,58.0,0.967,0.892,0.90745,high
301,SEQ_B9A4884FB1B3,hit,4bqd-assembly2_B,1.185e-09,401.0,0.9764,0.9447,0.8737,0.9537,1.0,0.879,58.0,0.967,0.892,0.9092,high
302,SEQ_05F51BAB9A7D,hit,4bqd-assembly2_B,1.624e-09,394.0,0.9735,0.942,0.8714,0.9457,1.0,0.862,58.0,0.967,0.892,0.9067,high
303,SEQ_C5B8DC8C7CB6,hit,1zjd-assembly1_B,5.733e-10,381.0,0.9648,0.8859,0.9316,0.907,1.0,0.927,55.0,0.917,0.965,0.90875,high
304,SEQ_90CECD3A4B2F,hit,1s6x-assembly1_A,8.979e-07,280.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
305,SEQ_EE38C4E62CD0,hit,1nix-assembly1_A,1.085e-06,273.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,1.0,1.0,1.0,high
306,SEQ_B36CD74AA4D8,hit,1mb6-assembly1_A,5.267e-07,297.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
307,SEQ_A1015F7AA066,hit,1mb6-assembly1_A,5.267e-07,297.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
308,SEQ_97CE606D00A3,hit,1ryv-assembly1_A,4.058e-07,294.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
309,SEQ_C023E37D61D5,hit,1ryg-assembly1_A,3.112e-07,294.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
310,SEQ_506D4890B71C,hit,1niy-assembly1_A,9.125e-08,291.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
311,SEQ_B062878C03F9,hit,2a2v-assembly1_A,6.133e-07,292.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,high
312,SEQ_AD8E250440A0,hit,6v6t-assembly1_A,9.524e-08,295.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
313,SEQ_B08301AC4ABD,hit,1d1h-assembly1_A,7.138e-07,294.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
314,SEQ_927E766F7C7A,hit,2m9l-assembly1_A,1.889e-07,303.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
315,SEQ_AADC6485B6D0,hit,1eit-assembly1_A,3.028e-07,309.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
316,SEQ_18F971D35104,hit,1x3l-assembly1_A,5.401,33.0,0.7431,0.5085,0.03866,0.5255,0.116,0.117,17.0,0.567,0.039,0.27358,low
317,SEQ_7EA2BB1E8DD8,hit,1lmm-assembly1_A,2.985e-08,322.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,high
318,SEQ_49A19427092B,hit,4aoq-assembly2_E,0.0002401,187.0,0.9449,0.8975,0.9449,0.9431,1.0,0.742,35.0,0.946,1.0,0.9212,high
319,SEQ_F2180E6A83F4,hit,4aor-assembly2_E,0.0001979,185.0,0.9372,0.8676,0.9372,0.909,1.0,0.764,34.0,0.919,1.0,0.9024,high
320,SEQ_739E9342BE73,hit,4aoq-assembly3_F,2.195e-05,205.0,0.914,0.8704,0.914,0.9002,1.0,0.942,35.0,0.946,1.0,0.8922,high
321,SEQ_65BE5B6425D8,hit,1oma-assembly1_A,8.463e-10,396.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0,1.0,1.0,1.0,high
322,SEQ_6CA75DDF2797,hit,6a5i-assembly1_A,2.195e-14,575.0,1.0,1.0,1.0,1.0,1.0,1.0,68.0,1.0,1.0,1.0,high
323,SEQ_ED98C412D9D0,hit,8cku-assembly1_8,6.33,14.0,0.244,0.244,0.2315,0.3812,0.01,0.181,33.0,1.0,0.917,0.23775,low
325,SEQ_9D87764F7CD2,hit,1irh-assembly1_A,9.729e-17,527.0,1.0,1.0,1.0,1.0,1.0,1.0,61.0,1.0,1.0,1.0,high
326,SEQ_34F779EE0DCE,hit,2eri-assembly1_A,0.04001,101.0,0.8498,0.8081,0.8081,0.8208,1.0,0.758,29.0,0.935,0.935,0.8081,high
327,SEQ_65239EB2CD2B,hit,7rij-assembly1_A,0.01726,107.0,0.87,0.7562,0.7562,0.7796,1.0,0.76,25.0,0.833,0.833,0.7562,medium
328,SEQ_E6C7C90AE86C,hit,2wh9-assembly1_A,5.88e-07,297.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,1.0,1.0,1.0,high
329,SEQ_A7D1E7F71A02,hit,1zr0-assembly2_D,3.789e-11,473.0,1.0,1.0,0.8889,1.0,1.0,1.0,56.0,1.0,0.889,0.94445,high
330,SEQ_F82E6B99CCFE,hit,1zr0-assembly2_D,6.869e-14,552.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,1.0,1.0,1.0,high
333,SEQ_8AD8B1FEC9A8,hit,7rij-assembly1_A,0.027,116.0,0.8494,0.8494,0.8253,0.859,1.0,0.566,30.0,0.966,1.0,0.83735,high
334,SEQ_CAA7AC829967,hit,4hun-assembly2_A,1.5519999999999998e-53,3102.0,0.9972,0.9972,0.9972,0.9706,1.0,1.0,459.0,1.0,1.0,0.9972,high
338,SEQ_5503C2E92DA3,hit,1c4e-assembly1_A,1.701e-06,265.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,1.0,1.0,1.0,high
339,SEQ_05E7F98DA59B,hit,1h20-assembly1_A,3.852e-09,346.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,1.0,1.0,1.0,high
340,SEQ_410802E5D042,hit,1za8-assembly1_A,6.053e-06,234.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
341,SEQ_952A85849468,hit,7rij-assembly1_A,0.1137,86.0,0.864,0.7532,0.7532,0.7705,0.993,0.6,25.0,0.833,0.833,0.7532,medium
342,SEQ_70EA66936376,hit,1nb1-assembly1_A,0.7464,59.0,0.7143,0.683,0.683,0.7256,0.747,0.407,27.0,0.931,0.897,0.683,medium
343,SEQ_F8750FC24C32,hit,7rmq-assembly1_A,0.0226,110.0,0.877,0.7845,0.7845,0.8028,1.0,0.884,26.0,0.867,0.867,0.7845,high
344,SEQ_CDCD43A26CC5,hit,2eri-assembly1_A,0.01613,115.0,0.8569,0.8146,0.8146,0.824,1.0,0.793,29.0,0.935,0.935,0.8146,high
345,SEQ_F8A89D880E4C,hit,2eri-assembly1_A,0.0105,120.0,0.8514,0.8093,0.8093,0.8149,1.0,0.862,29.0,0.935,0.935,0.8093,high
346,SEQ_EF7F12511F8D,hit,2eri-assembly1_A,0.007234,125.0,0.8541,0.8118,0.8118,0.8162,1.0,0.931,29.0,0.935,0.935,0.8118,high
347,SEQ_987363D13FF3,hit,2eri-assembly1_A,0.006921,128.0,0.8674,0.8236,0.8236,0.8289,1.0,0.827,29.0,0.935,0.935,0.8236,high
348,SEQ_F1D70791CA36,hit,2eri-assembly1_A,1.594e-05,240.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
349,SEQ_803DAC949A88,hit,7rii-assembly1_A,0.03372,100.0,0.8365,0.7345,0.7345,0.7761,1.0,0.68,25.0,0.833,0.833,0.7345,medium
350,SEQ_0C03D16A0230,hit,7rii-assembly1_A,0.02425,103.0,0.8338,0.7324,0.7324,0.7771,1.0,0.8,25.0,0.833,0.833,0.7324,medium
351,SEQ_FAF393055710,hit,2eri-assembly1_A,0.01086,119.0,0.8508,0.8089,0.8089,0.8118,1.0,0.724,29.0,0.935,0.935,0.8089,high
352,SEQ_1D4B5AA4428A,hit,2knm-assembly1_A,0.01261,103.0,0.7731,0.6885,0.6885,0.7274,1.0,0.88,25.0,0.833,0.833,0.6885,medium
353,SEQ_E0F64C51C075,hit,1n1u-assembly1_A,0.534,65.0,0.7576,0.7412,0.7247,0.7919,0.872,0.407,27.0,0.964,0.931,0.73295,medium
354,SEQ_29D39A81CC80,hit,2knm-assembly1_A,0.05267,51.0,0.4294,0.4063,0.4118,0.5022,0.505,0.72,25.0,0.806,0.833,0.40905,low
355,SEQ_50E2E3433288,hit,7rmq-assembly1_A,0.02208,109.0,0.874,0.7825,0.7825,0.8055,1.0,0.923,26.0,0.867,0.867,0.7825,high
356,SEQ_A39DE300DFFB,hit,2knm-assembly1_A,0.008422,89.0,0.6817,0.6307,0.6184,0.735,0.996,0.916,24.0,0.828,0.8,0.62455,medium
357,SEQ_4859D163E586,hit,2knm-assembly1_A,0.006004,112.0,0.7768,0.6904,0.6904,0.7274,1.0,0.96,25.0,0.833,0.833,0.6904,medium
359,SEQ_58C03E198240,hit,2eri-assembly1_A,0.04357,103.0,0.8553,0.8129,0.8129,0.82,1.0,0.724,29.0,0.935,0.935,0.8129,high
360,SEQ_BEFE1CB278E6,hit,2knm-assembly1_A,0.01681,90.0,0.7253,0.6358,0.6505,0.6966,0.996,0.84,25.0,0.806,0.833,0.64315,medium
361,SEQ_335EAE3883BB,hit,2knm-assembly1_A,0.01139,103.0,0.7616,0.6648,0.6648,0.7098,1.0,0.958,24.0,0.8,0.8,0.6648,medium
362,SEQ_867E69F3F823,hit,7rmq-assembly1_A,1.958e-05,243.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
363,SEQ_A6D0ABDC18B2,hit,7rmq-assembly1_A,0.009625,118.0,0.8675,0.7779,0.7779,0.81,1.0,0.884,26.0,0.867,0.867,0.7779,high
364,SEQ_44667868241D,hit,2eri-assembly1_A,0.01653,115.0,0.86,0.8169,0.8169,0.8238,1.0,0.724,29.0,0.935,0.935,0.8169,high
365,SEQ_30F0ABEF31A1,hit,2knm-assembly1_A,0.007057,109.0,0.776,0.6901,0.6901,0.7283,1.0,0.96,25.0,0.833,0.833,0.6901,medium
366,SEQ_3E612659B806,hit,2knm-assembly1_A,0.0106,105.0,0.7653,0.6825,0.6825,0.7243,1.0,0.84,25.0,0.833,0.833,0.6825,medium
367,SEQ_A77B12FAFF00,hit,2knm-assembly1_A,0.009866,106.0,0.7731,0.6881,0.6881,0.7243,1.0,0.84,25.0,0.833,0.833,0.6881,medium
368,SEQ_CD74A807A8D1,hit,7rmq-assembly1_A,0.02185,109.0,0.8674,0.7772,0.7772,0.8054,1.0,0.884,26.0,0.867,0.867,0.7772,high
370,SEQ_BDFF4A9DE2B6,hit,7rmq-assembly1_A,0.08074,93.0,0.8649,0.7766,0.7766,0.7983,0.998,0.692,26.0,0.867,0.867,0.7766,medium
371,SEQ_824EBC716FEA,hit,2knm-assembly1_A,0.008875,107.0,0.7733,0.6886,0.6886,0.729,1.0,0.84,25.0,0.833,0.833,0.6886,medium
372,SEQ_B9FEA70BF2D6,hit,7rih-assembly1_B-2,1.153e-05,246.0,0.9995,0.9995,0.9995,1.0,1.0,1.0,30.0,1.0,1.0,0.9995,high
373,SEQ_B5193CD8BD26,hit,7rij-assembly1_A,0.01722,110.0,0.8869,0.7674,0.7674,0.7867,1.0,0.76,25.0,0.833,0.833,0.7674,medium
374,SEQ_E880A6F1888F,hit,2eri-assembly1_A,0.0171,115.0,0.8685,0.8244,0.8244,0.8228,1.0,0.655,29.0,0.935,0.935,0.8244,high
375,SEQ_42F9B0D81AAF,hit,2kux-assembly1_A,1.19e-05,242.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
376,SEQ_68C3ADB61FB6,hit,2eri-assembly1_A,0.01722,115.0,0.8647,0.8213,0.8213,0.823,1.0,0.793,29.0,0.935,0.935,0.8213,high
377,SEQ_2D2E497A2B31,hit,2eri-assembly1_A,0.01293,118.0,0.8696,0.8255,0.8255,0.8289,1.0,0.827,29.0,0.935,0.935,0.8255,high
379,SEQ_724AE2C808B5,hit,2fqa-assembly1_A,0.00017,205.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,high
380,SEQ_8DA515E0F75D,hit,2kuk-assembly1_A,1.156e-06,244.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,high
381,SEQ_9BD6E2E1595B,hit,3e4h-assembly1_A,0.01507,124.0,0.922,0.84,0.84,0.8615,1.0,0.692,26.0,0.897,0.897,0.84,high
382,SEQ_724C505A6185,hit,2b38-assembly1_A,1.086e-05,242.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,1.0,1.0,1.0,high
383,SEQ_9472A5740DA9,hit,1nb1-assembly1_A,2.288e-05,221.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
384,SEQ_183606C252A2,hit,1r1f-assembly1_A,1.542e-07,315.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,1.0,1.0,1.0,high
385,SEQ_B0738D7A6001,hit,2mw0-assembly1_A,2.168e-05,233.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
386,SEQ_0EB1A934B018,hit,3e4h-assembly1_A,1.721e-05,222.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
387,SEQ_D3CF5538247C,hit,2jwm-assembly1_A,2.946e-06,234.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
388,SEQ_E1B006DCEDEB,hit,3e4h-assembly1_A,0.0004332,155.0,0.9197,0.8658,0.8658,0.8802,1.0,0.851,27.0,0.931,0.931,0.8658,high
389,SEQ_D2483AC96D67,hit,2lam-assembly1_A,2.248e-06,242.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
390,SEQ_AD11379F0B08,hit,1kal-assembly1_A,1.021e-05,239.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,high
391,SEQ_F8B997014C1E,hit,3e4h-assembly1_A,0.009549,122.0,0.9041,0.8523,0.8523,0.8797,1.0,0.666,27.0,0.931,0.931,0.8523,high
392,SEQ_DFAA362614C4,hit,1knt-assembly1_A,9.369e-12,487.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,high
395,SEQ_4C9AD830844C,hit,1zjd-assembly1_B,6.519e-10,382.0,0.9475,0.9475,0.9155,0.9158,1.0,0.982,56.0,1.0,0.982,0.9315,high
397,SEQ_EB78B2647126,hit,6har-assembly1_E,1.485e-07,301.0,0.9093,0.8935,0.8935,0.8856,1.0,0.679,53.0,0.944,0.981,0.8935,high
