protein_row_id,structure_unique_sequence_id,EcoliExpr_screen_input_id,EcoliExpr_screen_row_index,EcoliExpr_screen_track,EcoliExpr_soluprot_score,EcoliExpr_netsolp_solubility,EcoliExpr_netsolp_usability,EcoliExpr_rp3net_score,EcoliExpr_ensemble_score,EcoliExpr_engineering_required,EcoliExpr_out_of_domain,EcoliExpr_recommended_ecoli_route,EcoliExpr_candidate_bucket,EcoliExpr_screening_note,EcoliExpr_track_reason,EcoliExpr_score_components_available,EcoliExpr_priority_rank_within_track,EcoliExpr_priority_rank_within_scaffold,EcoliExpr_ensemble_score_weight_sum,EcoliExpr_netsolp_tool_score,EcoliExpr_confidence_score_0_100,EcoliExpr_confidence_tier,EcoliExpr_tool_score_spread
102,SEQ_759B1A27D9B4,SCR1055_SEQ_759B1A27D9B4,1055,Track B,0.7143,0.4329,0.3319,0.8454018235206604,0.5243,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,356.0,21,1.0,0.4018,65,Medium,0.4436
103,SEQ_747905F623EC,SCR1056_SEQ_747905F623EC,1056,Track B,0.5634,0.5167,0.3211,0.8649448752403259,0.5241,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,358.0,22,1.0,0.4565,66,Medium,0.4084
104,SEQ_3CFE05BB5FF8,SCR1057_SEQ_3CFE05BB5FF8,1057,Track B,0.7063,0.4741,0.3519,0.827048659324646,0.543,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,286.0,10,1.0,0.4365,68,Medium,0.3905
105,SEQ_0E08A687B153,SCR0028_SEQ_0E08A687B153,28,Track C,0.3992,0.5131,0.1666,0.0075721726752817,0.3648,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,389,1.0,0.4065,70,Medium,0.3989
106,SEQ_E5EC5B09A0A7,SCR0029_SEQ_E5EC5B09A0A7,29,Track C,0.7853,0.5555,0.2117,0.0964785814285278,0.4983,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,250,1.0,0.4497,56,Medium,0.6888
107,SEQ_E6E91B3D4EB3,SCR1058_SEQ_E6E91B3D4EB3,1058,Track B,0.9251,0.6246,0.2585,0.0138705475255846,0.5654,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,222.0,121,1.0,0.512,50,Low,0.9112
108,SEQ_A36B28EA26ED,SCR1059_SEQ_A36B28EA26ED,1059,Track B,0.7663,0.6479,0.2824,0.025655435398221,0.5422,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,290.0,154,1.0,0.5354,55,Medium,0.7406
110,SEQ_1B1C229C5ADB,SCR1060_SEQ_1B1C229C5ADB,1060,Track B,0.8024,0.6653,0.3276,0.0227038189768791,0.5678,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,214.0,118,1.0,0.5614,55,Medium,0.7797
111,SEQ_0B459F735DF8,SCR1061_SEQ_0B459F735DF8,1061,Track B,0.8425,0.6116,0.3088,0.2197069525718689,0.5696,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,206.0,116,1.0,0.5184,60,Medium,0.6228
113,SEQ_D7286932E259,SCR1062_SEQ_D7286932E259,1062,Track B,0.8701,0.656,0.2949,0.057644635438919,0.5775,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,174.0,102,1.0,0.5449,54,Low,0.8125
114,SEQ_EB5BD689BCD3,SCR1063_SEQ_EB5BD689BCD3,1063,Track B,0.8471,0.7383,0.3657,0.6002336740493774,0.6772,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,24.0,18,1.0,0.6237,77,High,0.2469
115,SEQ_4BF5E4B9B81A,SCR1064_SEQ_4BF5E4B9B81A,1064,Track B,0.9295,0.695,0.3411,0.5504143834114075,0.6684,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,28.0,21,1.0,0.5861,72,Medium,0.3791
119,SEQ_58E75048154A,SCR0030_SEQ_58E75048154A,30,Track B,0.5786,0.474,0.336,0.7447400093078613,0.4996,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,432.0,28,1.0,0.4315,69,Medium,0.3132
120,SEQ_8F5AEC8D068F,SCR0031_SEQ_8F5AEC8D068F,31,Track B,0.619,0.4434,0.3409,0.7819125652313232,0.5007,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,431.0,27,1.0,0.4119,67,Medium,0.3701
121,SEQ_DC00107813C1,SCR0032_SEQ_DC00107813C1,32,Track B,0.6804,0.4652,0.3396,0.901508927345276,0.5375,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,306.0,15,1.0,0.4266,65,Medium,0.475
122,SEQ_204A89E34375,SCR0033_SEQ_204A89E34375,33,Track B,0.6979,0.4863,0.3584,0.7684370875358582,0.5418,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,292.0,11,1.0,0.4469,70,Medium,0.3215
123,SEQ_1345A1C26971,SCR0034_SEQ_1345A1C26971,34,Track B,0.6476,0.475,0.3527,0.8316532969474792,0.5294,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,335.0,19,1.0,0.4374,67,Medium,0.3943
124,SEQ_89C3799A7F95,SCR0035_SEQ_89C3799A7F95,35,Track B,0.6403,0.4831,0.3583,0.9414290189743042,0.5433,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,285.0,9,1.0,0.4447,64,Medium,0.4967
125,SEQ_2FF73853C06D,SCR0036_SEQ_2FF73853C06D,36,Track B,0.6928,0.5335,0.3711,0.9348811507225036,0.581,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,168.0,1,1.0,0.4835,67,Medium,0.4514
126,SEQ_E7C76458FBAF,SCR0037_SEQ_E7C76458FBAF,37,Track B,0.6223,0.5058,0.3394,0.8468532562255859,0.5358,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,312.0,17,1.0,0.4546,67,Medium,0.3923
127,SEQ_42109FB413EE,SCR1065_SEQ_42109FB413EE,1065,Track B,0.8894,0.6433,0.3227,0.0218608193099498,0.5786,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,172.0,100,1.0,0.5447,52,Low,0.8675
128,SEQ_EACADB92942A,SCR0038_SEQ_EACADB92942A,38,Track B,0.8762,0.4889,0.3758,0.0783846080303192,0.5221,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,369.0,185,1.0,0.4541,53,Low,0.7978
129,SEQ_691D75937138,SCR0039_SEQ_691D75937138,39,Track B,0.4882,0.483,0.3169,0.315496951341629,0.4343,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,588.0,36,1.0,0.4319,76,High,0.1727
130,SEQ_1A03EA634539,SCR1066_SEQ_1A03EA634539,1066,Track B,0.5005,0.6802,0.3671,0.0569351650774478,0.5103,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,398.0,199,1.0,0.5839,62,Medium,0.5269
131,SEQ_58398C995B53,SCR1067_SEQ_58398C995B53,1067,Track B,0.6488,0.6145,0.3059,0.0127639947459101,0.5012,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,429.0,216,1.0,0.5195,58,Medium,0.636
132,SEQ_40765E68011F,SCR0040_SEQ_40765E68011F,40,Track B,0.551,0.7429,0.4055,0.5514217019081116,0.6083,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,102.0,67,1.0,0.6391,80,High,0.0881
133,SEQ_0869B8E70D85,SCR1068_SEQ_0869B8E70D85,1068,Track B,0.4082,0.6536,0.3677,0.5275276303291321,0.5225,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,367.0,183,1.0,0.5656,75,High,0.1574
134,SEQ_AAE72F391F1F,SCR1069_SEQ_AAE72F391F1F,1069,Track B,0.2432,0.5844,0.2938,0.0254559367895126,0.3851,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,636.0,298,1.0,0.495,67,Medium,0.4695
135,SEQ_76B09DFD5E83,SCR1070_SEQ_76B09DFD5E83,1070,Track B,0.6818,0.6266,0.3279,0.3925453126430511,0.5573,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,250.0,137,1.0,0.5347,72,Medium,0.2893
136,SEQ_30020DB18548,SCR1071_SEQ_30020DB18548,1071,Track B,0.4337,0.6681,0.3443,0.0205534547567367,0.48,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,480.0,245,1.0,0.5685,61,Medium,0.5479
137,SEQ_7F185044DBF6,SCR1072_SEQ_7F185044DBF6,1072,Track C,0.233,0.6773,0.3645,0.0231227595359087,0.4382,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,319,1.0,0.5811,62,Medium,0.5579
138,SEQ_406A0D9B635F,SCR1073_SEQ_406A0D9B635F,1073,Track C,0.2434,0.6498,0.3341,0.0092706102877855,0.421,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,342,1.0,0.5527,63,Medium,0.5434
139,SEQ_95CAD16A75C5,SCR1074_SEQ_95CAD16A75C5,1074,Track C,0.2557,0.696,0.379,0.0110739879310131,0.454,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,306,1.0,0.5985,61,Medium,0.5874
140,SEQ_50D805A37F3A,SCR1075_SEQ_50D805A37F3A,1075,Track B,0.2833,0.6884,0.3355,0.0395306833088398,0.4517,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,546.0,267,1.0,0.5798,63,Medium,0.5403
141,SEQ_459D9E5EC1A1,SCR1076_SEQ_459D9E5EC1A1,1076,Track B,0.2437,0.6822,0.3506,0.0875846818089485,0.4468,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,560.0,272,1.0,0.5802,64,Medium,0.4926
142,SEQ_C21733F7B9F8,SCR1077_SEQ_C21733F7B9F8,1077,Track B,0.5422,0.6472,0.3205,0.007786416914314,0.4917,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,452.0,230,1.0,0.5467,61,Medium,0.5389
143,SEQ_1B95FF825216,SCR1078_SEQ_1B95FF825216,1078,Track C,0.6561,0.6525,0.3662,0.0557179972529411,0.5365,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,170,1.0,0.5644,60,Medium,0.6004
144,SEQ_249F87633CE4,SCR1079_SEQ_249F87633CE4,1079,Track C,0.4786,0.5885,0.2259,0.0461532622575759,0.4343,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,324,1.0,0.4769,67,Medium,0.4324
146,SEQ_E6EC5F9661A0,SCR0041_SEQ_E6EC5F9661A0,41,Track B,0.4397,0.644,0.3131,0.0192239340394735,0.4643,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,513.0,260,1.0,0.5422,63,Medium,0.523
147,SEQ_6C7F2A15A305,SCR1080_SEQ_6C7F2A15A305,1080,Track B,0.5748,0.5991,0.2553,0.0035591130144894,0.4647,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,509.0,257,1.0,0.4933,61,Medium,0.5712
148,SEQ_2B9402D99210,SCR1081_SEQ_2B9402D99210,1081,Track B,0.5734,0.6815,0.3738,0.006548031233251,0.5254,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,352.0,178,1.0,0.5868,60,Medium,0.5803
149,SEQ_E49B6E3AB245,SCR1082_SEQ_E49B6E3AB245,1082,Track C,0.5598,0.6689,0.3874,0.0064768111333251,0.5191,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,222,1.0,0.5823,60,Medium,0.5758
150,SEQ_322A70F6861B,SCR0042_SEQ_322A70F6861B,42,Track B,0.9411,0.6254,0.2957,0.0028837614227086,0.5761,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,180.0,36,1.0,0.524,49,Low,0.9382
151,SEQ_09C0D748E01C,SCR1083_SEQ_09C0D748E01C,1083,Track C,0.4145,0.4144,0.1562,0.0033359050285071,0.3217,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,399,1.0,0.335,71,Medium,0.4112
152,SEQ_6CC365DA7BAD,SCR1084_SEQ_6CC365DA7BAD,1084,Track C,0.3318,0.4275,0.1563,0.0033719555940479,0.3069,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,400,1.0,0.3441,74,Medium,0.3407
154,SEQ_3ACC7C7C546C,SCR0043_SEQ_3ACC7C7C546C,43,Track B,0.9433,0.5465,0.3022,0.0029041781090199,0.5425,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,289.0,72,1.0,0.4713,48,Low,0.9404
155,SEQ_B4DF3D1780AE,SCR0044_SEQ_B4DF3D1780AE,44,Track B,0.6035,0.5001,0.348,0.9324849843978882,0.5388,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,300.0,14,1.0,0.4533,64,Medium,0.4792
156,SEQ_935069375D36,SCR0045_SEQ_935069375D36,45,Track B,0.6688,0.5253,0.3325,0.8700318932533264,0.5571,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,251.0,6,1.0,0.466,68,Medium,0.4041
157,SEQ_F57CD1C8931E,SCR0046_SEQ_F57CD1C8931E,46,Track B,0.6897,0.4831,0.3073,0.0274826753884553,0.454,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,541.0,34,1.0,0.429,58,Medium,0.6622
158,SEQ_D57ECD3F9752,SCR0047_SEQ_D57ECD3F9752,47,Track B,0.583,0.4593,0.2996,0.4890775680541992,0.4613,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,519.0,32,1.0,0.4102,75,High,0.1728
159,SEQ_BC80A23CA0CE,SCR0048_SEQ_BC80A23CA0CE,48,Track B,0.8034,0.4103,0.3192,0.819644570350647,0.5313,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,327.0,18,1.0,0.3823,66,Medium,0.4374
160,SEQ_13F806737871,SCR0049_SEQ_13F806737871,49,Track B,0.6556,0.4542,0.3306,0.8824566006660461,0.5227,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,366.0,24,1.0,0.4162,64,Medium,0.4663
161,SEQ_F7A0E98B82A1,SCR0050_SEQ_F7A0E98B82A1,50,Track B,0.709,0.4555,0.3267,0.8838996291160583,0.536,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,310.0,16,1.0,0.4159,65,Medium,0.468
162,SEQ_5D73FCF6A7E9,SCR0051_SEQ_5D73FCF6A7E9,51,Track B,0.8287,0.6426,0.3294,0.0179286915808916,0.564,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,228.0,56,1.0,0.5462,54,Low,0.8108
163,SEQ_3FA9D2DA072A,SCR1085_SEQ_3FA9D2DA072A,1085,Track B,0.29,0.5416,0.3243,0.659410834312439,0.447,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,559.0,35,1.0,0.4747,69,Medium,0.3694
165,SEQ_D3552FA1B285,SCR1086_SEQ_D3552FA1B285,1086,Track B,0.3143,0.5243,0.3354,0.7925680875778198,0.4608,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,520.0,33,1.0,0.4662,64,Medium,0.4783
169,SEQ_8C79DE346C2A,SCR0052_SEQ_8C79DE346C2A,52,Track B,0.9326,0.7298,0.3927,0.4344048500061035,0.6835,True,False,oxidative/periplasm/fusion-tag-first,track_b_top30pct,Engineering route kept on purpose; do not reject low-score disulfide-rich hits. Annotated disulfide bonds present.,disulfide_rich_or_knottin_kunitz,3,20.0,14,1.0,0.6261,68,Medium,0.4982
170,SEQ_7E4F2FFC3DE2,SCR0053_SEQ_7E4F2FFC3DE2,53,Track B,0.5565,0.5421,0.2887,0.0030961581505835,0.4411,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,571.0,144,1.0,0.4641,62,Medium,0.5534
171,SEQ_F2D673CE647E,SCR0054_SEQ_F2D673CE647E,54,Track B,0.7986,0.4685,0.3209,0.9332723021507264,0.568,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,212.0,4,1.0,0.4231,64,Medium,0.5102
172,SEQ_8E067D0580FD,SCR0055_SEQ_8E067D0580FD,55,Track B,0.6161,0.4453,0.3037,0.7440778017044067,0.4896,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,456.0,29,1.0,0.4017,68,Medium,0.3423
173,SEQ_F0EEBDB0EE90,SCR0056_SEQ_F0EEBDB0EE90,56,Track B,0.4526,0.5138,0.329,0.159026563167572,0.4261,True,False,oxidative/periplasm/fusion-tag-first,not_selected_in_track,Engineering route kept on purpose; do not reject low-score disulfide-rich hits.,disulfide_rich_or_knottin_kunitz,3,597.0,38,1.0,0.4569,72,Medium,0.2979
174,SEQ_D1CE361C5FB7,SCR0057_SEQ_D1CE361C5FB7,57,Track C,0.8797,0.6745,0.3056,0.2103394716978073,0.6056,False,True,manual redesign required,out_of_domain,Out-of-domain for generic E. coli solubility models; prefer precursor/construct-level redesign.,cyclotide_or_ptm_dependent_or_extreme_short,3,,56,1.0,0.561,60,Medium,0.6694
