protein_row_id,structure_unique_sequence_id,flexibility_loop_count_total,flexibility_loop_count_primary,flexibility_loop_count_with_dssp,flexibility_loop_count_with_getcontact,flexibility_loop_count_with_itsflex,flexibility_loop_count_with_colabfold,flexibility_avg_rsa_mean,flexibility_avg_rsa_median,flexibility_constraint_score_mean,flexibility_constraint_score_median,flexibility_itsflex_score_mean,flexibility_itsflex_score_median,flexibility_dynamic_score_mean,flexibility_dynamic_score_median,flexibility_consensus_rigid_count,flexibility_consensus_intermediate_count,flexibility_consensus_flexible_count,flexibility_conflict_loop_count,flexibility_summary_version,flexibility_summary_timestamp
526,SEQ_CBE111D988D8,1,0,1,1,1,1,0.566862,0.566862,2.333333,2.333333,0.2814004,0.2814004,0.3827,0.3827,0,0,1,0,v1,2026-05-13T18:58:56
527,SEQ_63801C57AF6F,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
528,SEQ_36C4B3931420,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
529,SEQ_922F8BB3E0EA,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
532,SEQ_34E1B0363623,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
533,SEQ_87CCE9BBB103,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
534,SEQ_52A823D3828F,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
535,SEQ_C468263F8BAF,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
536,SEQ_688BDC5BD65E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
540,SEQ_AD687321CF4C,1,0,1,1,1,1,0.493826,0.493826,2.4,2.4,0.23237054,0.23237054,0.341185,0.341185,0,0,1,0,v1,2026-05-13T18:58:56
541,SEQ_2C8905359E3B,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
542,SEQ_9637B8642093,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
545,SEQ_C0F1D17D3E78,2,1,2,2,2,2,0.6359355,0.6359355,5.940476500000001,5.940476500000001,0.0074878075,0.0074878075,4.053494,4.053494,0,0,2,2,v1,2026-05-13T18:58:56
546,SEQ_4C4A833BC4FA,2,1,2,2,2,2,0.6359355,0.6359355,5.940476500000001,5.940476500000001,0.0074878475,0.0074878475,5.800993999999999,5.800993999999999,0,0,2,2,v1,2026-05-13T18:58:56
547,SEQ_45C91BE483CD,2,1,2,2,2,2,0.7154555,0.7154555,1.5285715,1.5285715,0.20708866,0.20708866,2.7332945,2.7332945,0,0,2,0,v1,2026-05-13T18:58:56
548,SEQ_5044768A906B,1,0,1,1,1,1,0.535397,0.535397,1.857143,1.857143,0.2002148,0.2002148,2.687107,2.687107,0,0,1,0,v1,2026-05-13T18:58:56
549,SEQ_DCF5962650D7,1,0,1,1,1,1,0.542231,0.542231,1.928571,1.928571,0.19709094,0.19709094,1.509545,1.509545,0,0,1,0,v1,2026-05-13T18:58:56
550,SEQ_13BEF5431854,2,1,2,2,2,2,0.657178,0.657178,1.5,1.5,0.49478812,0.49478812,2.566144,2.566144,0,0,2,0,v1,2026-05-13T18:58:56
551,SEQ_BBF893294599,2,1,2,2,2,2,0.63337,0.63337,1.5952380000000002,1.5952380000000002,0.414743235,0.414743235,2.8966215,2.8966215,0,0,2,0,v1,2026-05-13T18:58:56
552,SEQ_6DD26A3FD889,2,1,2,2,2,2,0.6439885000000001,0.6439885000000001,1.7285715,1.7285715,0.198926955,0.198926955,1.482213,1.482213,0,0,2,0,v1,2026-05-13T18:58:56
553,SEQ_8D02A22E1C2A,2,1,2,2,2,2,0.6359355,0.6359355,5.940476500000001,5.940476500000001,0.007487857,0.007487857,2.653244,2.653244,0,0,2,2,v1,2026-05-13T18:58:56
554,SEQ_0F00F2E6B1DF,1,0,1,1,1,1,0.537243,0.537243,2.0,2.0,0.2471421,0.2471421,2.280571,2.280571,0,0,1,0,v1,2026-05-13T18:58:56
555,SEQ_AD422C5621F6,1,0,1,1,1,1,0.55257,0.55257,1.857143,1.857143,0.18614362,0.18614362,2.934072,2.934072,0,0,1,0,v1,2026-05-13T18:58:56
556,SEQ_D0D73EE56026,1,0,1,1,1,1,0.538862,0.538862,1.785714,1.785714,0.17883748,0.17883748,2.091419,2.091419,0,0,1,0,v1,2026-05-13T18:58:56
557,SEQ_D35B87C7EACE,2,1,2,2,2,2,0.6505259999999999,0.6505259999999999,1.535714,1.535714,0.489742675,0.489742675,2.813371,2.813371,0,0,2,0,v1,2026-05-13T18:58:56
558,SEQ_47ED6C89D96C,2,1,2,2,2,2,0.5621455,0.5621455,1.7937065,1.7937065,0.47227397,0.47227397,2.706637,2.706637,0,0,2,0,v1,2026-05-13T18:58:56
559,SEQ_D8C9DDA12A7E,2,1,2,2,2,2,0.6085929999999999,0.6085929999999999,2.0357145,2.0357145,0.42962052,0.42962052,2.2188105,2.2188105,0,0,2,0,v1,2026-05-13T18:58:56
560,SEQ_69ED09FE0FF3,2,1,2,2,2,2,0.687638,0.687638,1.4285715,1.4285715,0.55695256,0.55695256,2.0149765,2.0149765,0,0,2,0,v1,2026-05-13T18:58:56
561,SEQ_4721660F144B,1,0,1,1,1,1,0.552064,0.552064,1.866667,1.866667,0.18989846,0.18989846,2.358449,2.358449,0,0,1,0,v1,2026-05-13T18:58:56
562,SEQ_94C36847C615,1,0,1,1,1,1,0.545876,0.545876,1.857143,1.857143,0.17432451,0.17432451,1.525662,1.525662,0,0,1,0,v1,2026-05-13T18:58:56
563,SEQ_402F96509C3E,2,2,2,2,2,2,0.629718,0.629718,5.083333,5.083333,0.1251904203948,0.1251904203948,2.2638455,2.2638455,0,0,2,2,v1,2026-05-13T18:58:56
564,SEQ_BD5EC1CC1ECF,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
565,SEQ_1AC2A9E44ED9,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
566,SEQ_879ED9668089,1,0,1,1,0,0,0.573308,0.573308,3.4,3.4,,,,,0,1,0,0,v1,2026-05-13T18:58:56
567,SEQ_F82031001B34,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
570,SEQ_6CE9AEC60B3C,1,0,1,1,1,1,0.496603,0.496603,2.181818,2.181818,0.15722111,0.15722111,0.390611,0.390611,0,0,1,0,v1,2026-05-13T18:58:56
571,SEQ_554EBB4EFF5C,3,2,3,3,3,3,0.5746363333333334,0.592132,9.84127,9.857143,0.0343206355066666,0.00024211046,5.877993666666666,5.479621,0,0,3,3,v1,2026-05-13T18:58:56
576,SEQ_D7807A76AB83,1,0,1,1,1,1,0.460939,0.460939,3.333333,3.333333,0.03541793,0.03541793,1.174709,1.174709,0,0,1,1,v1,2026-05-13T18:58:56
580,SEQ_474452DE8426,2,1,2,2,2,2,0.424292,0.424292,3.6666665,3.6666665,0.078686351,0.078686351,0.351593,0.351593,0,1,1,2,v1,2026-05-13T18:58:56
599,SEQ_226E54CF054A,2,1,2,2,2,2,0.8554845,0.8554845,0.9285715,0.9285715,0.48209223,0.48209223,2.678046,2.678046,0,0,2,0,v1,2026-05-13T18:58:56
603,SEQ_9DDDDC3033C7,1,0,1,1,1,1,0.456455,0.456455,2.166667,2.166667,0.055074345,0.055074345,0.858537,0.858537,0,0,1,1,v1,2026-05-13T18:58:56
608,SEQ_848FAE16E456,2,0,2,2,2,2,0.6031869999999999,0.6031869999999999,11.2,11.2,0.0010780759,0.0010780759,0.8442890000000001,0.8442890000000001,1,0,1,2,v1,2026-05-13T18:58:56
612,SEQ_53264A9E5168,2,0,2,2,2,2,0.5800890000000001,0.5800890000000001,7.8151265,7.8151265,0.22634505,0.22634505,0.4751725,0.4751725,1,1,0,2,v1,2026-05-13T18:58:56
613,SEQ_8EA9C12C81AD,2,0,2,2,2,2,0.5800890000000001,0.5800890000000001,7.8151265,7.8151265,0.226344915,0.226344915,0.3919224999999999,0.3919224999999999,1,1,0,2,v1,2026-05-13T18:58:56
618,SEQ_E96CEA854DAF,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
634,SEQ_3FC6EA3C2183,1,0,1,1,1,1,0.474577,0.474577,2.428571,2.428571,0.15277487,0.15277487,2.710887,2.710887,0,0,1,1,v1,2026-05-13T18:58:56
635,SEQ_357DAD8A9EC9,1,0,1,1,1,1,0.467692,0.467692,2.428571,2.428571,0.14633843,0.14633843,3.566669,3.566669,0,0,1,1,v1,2026-05-13T18:58:56
638,SEQ_EF8CFABC8076,2,0,2,2,2,2,0.6771265,0.6771265,5.409091,5.409091,0.162784658,0.162784658,0.6696425,0.6696425,0,0,2,2,v1,2026-05-13T18:58:56
646,SEQ_99D7A9F65472,1,0,1,1,1,1,0.493381,0.493381,2.166667,2.166667,0.06903206,0.06903206,1.048016,1.048016,0,0,1,0,v1,2026-05-13T18:58:56
647,SEQ_BEFA3AF12B96,1,0,1,1,1,1,0.463721,0.463721,2.166667,2.166667,0.07499966,0.07499966,0.3705,0.3705,0,0,1,1,v1,2026-05-13T18:58:56
649,SEQ_FA7B4A6C4C9C,1,0,1,1,1,1,0.500413,0.500413,2.153846,2.153846,0.12596752,0.12596752,0.487484,0.487484,0,0,1,0,v1,2026-05-13T18:58:56
652,SEQ_32F0A594876A,1,0,1,1,1,1,0.490783,0.490783,2.166667,2.166667,0.045998055,0.045998055,0.271499,0.271499,0,0,1,0,v1,2026-05-13T18:58:56
653,SEQ_160B3E2C2E5C,1,0,1,1,1,1,0.507508,0.507508,2.166667,2.166667,0.0442699,0.0442699,0.243635,0.243635,0,0,1,1,v1,2026-05-13T18:58:56
655,SEQ_F1C7407144DD,1,0,1,1,1,1,0.491071,0.491071,2.166667,2.166667,0.045246303,0.045246303,1.009123,1.009123,0,0,1,0,v1,2026-05-13T18:58:56
658,SEQ_0DEE059613E7,1,0,1,1,1,1,0.487231,0.487231,2.5,2.5,0.055324845,0.055324845,0.269662,0.269662,0,0,1,1,v1,2026-05-13T18:58:56
660,SEQ_A47DBBADED79,1,0,1,1,1,1,0.491004,0.491004,2.333333,2.333333,0.06729582,0.06729582,0.276148,0.276148,0,0,1,0,v1,2026-05-13T18:58:56
661,SEQ_88D64DE2D577,1,0,1,1,1,1,0.492098,0.492098,2.333333,2.333333,0.0662783,0.0662783,0.992639,0.992639,0,0,1,0,v1,2026-05-13T18:58:56
665,SEQ_D91C51899CF8,1,0,1,1,1,1,0.483085,0.483085,2.333333,2.333333,0.06613129,0.06613129,1.493066,1.493066,0,0,1,1,v1,2026-05-13T18:58:56
685,SEQ_D769EC4004EC,1,0,1,1,1,1,0.47287,0.47287,2.333333,2.333333,0.06368469,0.06368469,0.223842,0.223842,0,1,0,0,v1,2026-05-13T18:58:56
717,SEQ_76A9EF3CD42A,2,0,2,2,2,2,0.670928,0.670928,7.1666665,7.1666665,0.0038204688,0.0038204688,1.12491,1.12491,0,0,2,2,v1,2026-05-13T18:58:56
718,SEQ_64931E291543,1,0,1,1,1,1,0.558725,0.558725,2.4,2.4,0.122015886,0.122015886,0.532508,0.532508,0,0,1,0,v1,2026-05-13T18:58:56
719,SEQ_DC2CB39DBD00,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
731,SEQ_E3E2B14669FD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
732,SEQ_B7DA7F41AA26,2,0,2,2,2,2,0.5419385,0.5419385,7.4,7.4,0.0056237319,0.0056237319,2.848062,2.848062,0,0,2,2,v1,2026-05-13T18:58:56
759,SEQ_4471B6DAA7A6,1,1,1,1,1,1,0.415313,0.415313,8.5,8.5,0.345779,0.345779,6.16789,6.16789,0,0,1,1,v1,2026-05-13T18:58:56
762,SEQ_24C8FF747644,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
763,SEQ_E97FF40AD670,1,0,1,1,1,1,0.60898,0.60898,1.842105,1.842105,0.30389908,0.30389908,1.58345,1.58345,0,0,1,0,v1,2026-05-13T18:58:56
766,SEQ_8D92B62CEED0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
769,SEQ_E1207223E578,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
772,SEQ_68F45D55ECBE,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
779,SEQ_84484723985B,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
780,SEQ_3AF6845C527E,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
786,SEQ_C9ABBEAADFFD,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
787,SEQ_6BB0F6E18C30,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
788,SEQ_229E2C6963C0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
789,SEQ_4B0B9E2E03D4,2,2,2,2,2,2,0.413682,0.413682,3.284091,3.284091,0.1288153835,0.1288153835,0.2506575,0.2506575,0,2,0,1,v1,2026-05-13T18:58:56
790,SEQ_4839792C59E8,2,2,2,2,2,2,0.41442,0.41442,3.2386365,3.2386365,0.1222332115,0.1222332115,0.2483665,0.2483665,0,2,0,1,v1,2026-05-13T18:58:56
805,SEQ_B2088DC068AF,3,0,3,3,3,3,0.5437133333333334,0.524176,3.858333333333334,3.4,0.0042169052333333,0.0021626984,1.157275,0.594081,0,0,3,2,v1,2026-05-13T18:58:56
852,SEQ_F800312234F0,1,0,1,1,1,1,0.492944,0.492944,2.0,2.0,0.1361075,0.1361075,0.877554,0.877554,0,0,1,0,v1,2026-05-13T18:58:56
853,SEQ_F3E66439AC4F,1,0,1,1,1,1,0.567467,0.567467,2.1,2.1,0.11435495,0.11435495,1.335677,1.335677,0,0,1,0,v1,2026-05-13T18:58:56
854,SEQ_FE42E14ECFAF,2,0,2,2,2,2,0.6990295,0.6990295,1.8,1.8,0.2706256925,0.2706256925,2.8375630000000003,2.8375630000000003,0,0,2,0,v1,2026-05-13T18:58:56
855,SEQ_6BABAB54D422,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
856,SEQ_5E501FE2F263,1,0,1,1,1,1,0.615697,0.615697,7.266667,7.266667,0.00080360216,0.00080360216,1.526402,1.526402,0,0,1,1,v1,2026-05-13T18:58:56
872,SEQ_7596B2E76E9B,1,0,1,1,1,1,0.559308,0.559308,1.8,1.8,0.123605035,0.123605035,0.469803,0.469803,0,0,1,0,v1,2026-05-13T18:58:56
925,SEQ_8808E831E49D,1,0,1,1,1,1,0.508178,0.508178,2.0,2.0,0.041417245,0.041417245,0.261709,0.261709,0,0,1,0,v1,2026-05-13T18:58:56
931,SEQ_50DF40471E58,1,0,1,1,1,1,0.495643,0.495643,2.166667,2.166667,0.0610327,0.0610327,0.819516,0.819516,0,0,1,0,v1,2026-05-13T18:58:56
933,SEQ_142C11D0379F,2,0,2,2,2,2,0.5800890000000001,0.5800890000000001,7.8151265,7.8151265,0.22634481,0.22634481,0.4004225,0.4004225,1,1,0,2,v1,2026-05-13T18:58:56
936,SEQ_EA873B42A3D5,1,1,1,1,1,1,0.326836,0.326836,10.666667,10.666667,0.00045779106,0.00045779106,0.235729,0.235729,1,0,0,1,v1,2026-05-13T18:58:56
937,SEQ_7C81A0AD22D6,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
938,SEQ_C24BF3D91573,1,1,1,1,1,1,0.326836,0.326836,10.666667,10.666667,0.00045781338,0.00045781338,0.283729,0.283729,1,0,0,1,v1,2026-05-13T18:58:56
939,SEQ_B11D81F62F55,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
942,SEQ_56C0FC0CF1FA,2,2,2,2,2,2,0.447825,0.447825,9.05,9.05,0.06278167775,0.06278167775,0.211141,0.211141,2,0,0,2,v1,2026-05-13T18:58:56
944,SEQ_FFB88A84DFF0,1,0,1,1,1,1,0.455727,0.455727,2.333333,2.333333,0.06362981,0.06362981,1.006815,1.006815,0,0,1,1,v1,2026-05-13T18:58:56
946,SEQ_65A2CDEFB091,1,0,1,1,1,1,0.486286,0.486286,2.4,2.4,0.094116844,0.094116844,0.669058,0.669058,0,0,1,1,v1,2026-05-13T18:58:56
952,SEQ_324076BF5F6C,2,0,2,2,2,2,0.619545,0.619545,6.3,6.3,0.0440755235,0.0440755235,0.769538,0.769538,0,0,2,2,v1,2026-05-13T18:58:56
953,SEQ_7010F9153567,1,0,1,1,1,1,0.488206,0.488206,2.461538,2.461538,0.118808605,0.118808605,1.344404,1.344404,0,0,1,1,v1,2026-05-13T18:58:56
958,SEQ_794223A2B993,2,0,2,2,2,2,0.5302290000000001,0.5302290000000001,2.85,2.85,0.276580995,0.276580995,2.1200405,2.1200405,0,0,2,1,v1,2026-05-13T18:58:56
959,SEQ_2C6C49A14E11,2,1,2,2,2,2,0.6551745,0.6551745,1.6190479999999998,1.6190479999999998,0.52907198,0.52907198,3.047036,3.047036,0,0,2,0,v1,2026-05-13T18:58:56
960,SEQ_3E5D62EBFB21,3,0,3,3,3,0,0.5275113333333333,0.537951,1.952381,1.571429,0.1522873066666666,0.12240611,0.1522873333333333,0.122406,0,1,2,2,v1,2026-05-13T18:58:56
962,SEQ_5C924820FF58,3,0,3,3,0,0,0.4820223333333333,0.483025,2.441799,2.5,,,,,0,2,1,0,v1,2026-05-13T18:58:56
963,SEQ_E521662B6EBA,3,0,3,3,3,3,0.4503996666666667,0.381066,2.8321126666666667,2.714286,0.1811787663333333,0.109146684,0.6090893333333333,0.622114,0,1,2,2,v1,2026-05-13T18:58:56
986,SEQ_30DF2C3FFAB1,1,0,1,1,1,1,0.580938,0.580938,11.4,11.4,0.00028932633,0.00028932633,0.324645,0.324645,1,0,0,1,v1,2026-05-13T18:58:56
987,SEQ_371E806410FD,1,0,1,1,0,0,0.296149,0.296149,3.916667,3.916667,,,,,1,0,0,0,v1,2026-05-13T18:58:56
988,SEQ_71AAD7C6F887,2,2,2,2,2,2,0.454932,0.454932,3.1011905,3.1011905,0.1121553585,0.1121553585,0.5095775,0.5095775,0,0,2,1,v1,2026-05-13T18:58:56
995,SEQ_EF727C48ED39,2,2,2,2,2,2,0.4156054999999999,0.4156054999999999,3.2386365,3.2386365,0.1651806734999999,0.1651806734999999,0.6273405000000001,0.6273405000000001,0,0,2,1,v1,2026-05-13T18:58:56
997,SEQ_AA8FEB758F43,2,0,2,2,2,2,0.5099465,0.5099465,2.975,2.975,0.2296598725,0.2296598725,0.76908,0.76908,0,0,2,1,v1,2026-05-13T18:58:56
1007,SEQ_9C27B5B8EAAA,2,2,2,2,2,2,0.435609,0.435609,2.969697,2.969697,0.287401885,0.287401885,0.3817009999999999,0.3817009999999999,0,1,1,1,v1,2026-05-13T18:58:56
1008,SEQ_9E2EA2DCF6BF,2,1,2,2,2,2,0.6822585000000001,0.6822585000000001,4.5897435,4.5897435,0.29895583,0.29895583,3.579978,3.579978,0,0,2,2,v1,2026-05-13T18:58:56
1011,SEQ_81A863A45F70,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1013,SEQ_11268CAC87A9,1,0,1,1,1,1,0.474571,0.474571,2.166667,2.166667,0.048752785,0.048752785,0.278376,0.278376,0,0,1,0,v1,2026-05-13T18:58:56
1018,SEQ_4FC37D4DAD4A,1,1,1,1,1,1,0.533559,0.533559,7.076923,7.076923,0.002674953,0.002674953,0.573337,0.573337,0,1,0,1,v1,2026-05-13T18:58:56
1019,SEQ_6AD5BB3AABA9,2,2,2,2,2,2,0.440538,0.440538,3.0113635,3.0113635,0.0747631535999999,0.0747631535999999,0.280632,0.280632,0,1,1,1,v1,2026-05-13T18:58:56
1020,SEQ_AA97FB86CB51,2,2,2,2,2,2,0.4504475,0.4504475,2.878788,2.878788,0.0732182842999999,0.0732182842999999,0.360859,0.360859,0,1,1,1,v1,2026-05-13T18:58:56
1021,SEQ_FA99C034C9DB,2,2,2,2,2,2,0.439694,0.439694,2.8825755,2.8825755,0.07140317675,0.07140317675,0.2262015,0.2262015,0,1,1,2,v1,2026-05-13T18:58:56
1022,SEQ_5DD86C625D8F,1,1,1,1,1,1,0.484656,0.484656,10.153846,10.153846,2.799057e-05,2.799057e-05,0.179014,0.179014,1,0,0,1,v1,2026-05-13T18:58:56
1023,SEQ_F9AA705E1AF3,2,2,2,2,2,2,0.5171905,0.5171905,2.5194805,2.5194805,0.145849605,0.145849605,3.8311745,3.8311745,0,0,2,1,v1,2026-05-13T18:58:56
1024,SEQ_E19EADFE1E89,2,2,2,2,2,2,0.421562,0.421562,3.0265155,3.0265155,0.091094555,0.091094555,0.3895475,0.3895475,0,0,2,2,v1,2026-05-13T18:58:56
1031,SEQ_CE6C600E21C4,3,0,3,3,0,0,0.5047456666666666,0.500197,3.104762,3.571429,,,,,0,2,1,0,v1,2026-05-13T18:58:56
1035,SEQ_EE6A840F3BBB,1,0,1,1,1,1,0.544073,0.544073,2.090909,2.090909,0.35482997,0.35482997,0.307915,0.307915,0,0,1,0,v1,2026-05-13T18:58:56
1038,SEQ_9222FD522BB8,2,0,2,2,2,2,0.511799,0.511799,3.0,3.0,0.08380533,0.08380533,0.2309025,0.2309025,0,2,0,1,v1,2026-05-13T18:58:56
1039,SEQ_D9874D90FA34,2,1,2,2,2,2,0.567265,0.567265,2.357143,2.357143,0.3137791,0.3137791,0.3421395,0.3421395,0,1,1,1,v1,2026-05-13T18:58:56
1040,SEQ_1396723090D7,0,0,0,0,0,0,,,,,,,,,0,0,0,0,v1,
1042,SEQ_50BF2BC7C333,2,0,2,2,2,2,0.4661515,0.4661515,3.1142855,3.1142855,0.106597045,0.106597045,0.4867984999999999,0.4867984999999999,0,1,1,1,v1,2026-05-13T18:58:56
1043,SEQ_D8D391DD2EE6,2,1,2,2,2,2,0.567862,0.567862,2.3571425,2.3571425,0.19227546,0.19227546,0.3096375,0.3096375,0,1,1,1,v1,2026-05-13T18:58:56
1044,SEQ_DF75A7B9C8C4,2,1,2,2,2,2,0.576773,0.576773,2.357143,2.357143,0.301806688,0.301806688,0.545903,0.545903,0,0,2,1,v1,2026-05-13T18:58:56
1045,SEQ_ADCB2827DDCB,2,0,2,2,2,2,0.4286095,0.4286095,3.845238,3.845238,0.0488154615,0.0488154615,0.2446575,0.2446575,0,2,0,1,v1,2026-05-13T18:58:56
1046,SEQ_302FAB1510D0,2,1,2,2,2,2,0.578446,0.578446,2.357143,2.357143,0.306852065,0.306852065,0.6436759999999999,0.6436759999999999,0,0,2,1,v1,2026-05-13T18:58:56
1047,SEQ_642468344D36,2,1,2,2,2,2,0.56699,0.56699,2.5714285,2.5714285,0.29412881,0.29412881,0.6158144999999999,0.6158144999999999,0,0,2,1,v1,2026-05-13T18:58:56
1048,SEQ_7BB5E2F8C66C,3,0,3,3,3,3,0.4816376666666667,0.466837,3.0138890000000003,3.375,0.097201188,0.07859829,0.768767,0.510799,0,1,2,2,v1,2026-05-13T18:58:56
1049,SEQ_621625CE9EDA,2,0,2,2,2,2,0.4565745,0.4565745,3.7857145,3.7857145,0.064703914,0.064703914,0.666852,0.666852,0,1,1,2,v1,2026-05-13T18:58:56
1050,SEQ_B258BDF1587E,2,0,2,2,2,2,0.5117050000000001,0.5117050000000001,3.1875,3.1875,0.0928335575,0.0928335575,0.548917,0.548917,0,1,1,1,v1,2026-05-13T18:58:56
1051,SEQ_63C3DB46F8DC,2,0,2,2,2,2,0.4378955,0.4378955,3.702381,3.702381,0.093419555,0.093419555,0.5524595,0.5524595,0,1,1,1,v1,2026-05-13T18:58:56
1052,SEQ_147A3EDD6252,2,0,2,2,2,2,0.4369815,0.4369815,3.7738095,3.7738095,0.070698963,0.070698963,0.5760995,0.5760995,0,1,1,1,v1,2026-05-13T18:58:56
1053,SEQ_62BF20D37FD9,2,0,2,2,2,2,0.430798,0.430798,3.7738095,3.7738095,0.0517481535,0.0517481535,0.334124,0.334124,0,1,1,1,v1,2026-05-13T18:58:56
1054,SEQ_2D8090C48D4F,2,0,2,2,2,2,0.4879225,0.4879225,3.357143,3.357143,0.123988725,0.123988725,0.4259945,0.4259945,0,1,1,1,v1,2026-05-13T18:58:56
1055,SEQ_C9C8EBBA0CB9,3,0,3,3,3,3,0.4124056666666666,0.452847,3.095238,3.0,0.3238239716666666,0.34064928,0.4627453333333333,0.333185,0,1,2,2,v1,2026-05-13T18:58:56
1056,SEQ_766516CD7575,2,0,2,2,2,2,0.38222,0.38222,3.277778,3.277778,0.0761687779999999,0.0761687779999999,0.285334,0.285334,0,2,0,2,v1,2026-05-13T18:58:56
1057,SEQ_0A7B0062A333,2,0,2,2,2,2,0.4874725,0.4874725,3.1904765,3.1904765,0.09715301,0.09715301,0.4263265,0.4263265,0,1,1,1,v1,2026-05-13T18:58:56
1058,SEQ_6DBB0441690B,2,0,2,2,2,2,0.4935465,0.4935465,3.2738095,3.2738095,0.159873635,0.159873635,0.328937,0.328937,0,1,1,1,v1,2026-05-13T18:58:56
1059,SEQ_05A12620E152,2,0,2,2,2,2,0.5146215,0.5146215,3.6785715,3.6785715,0.1386099499999999,0.1386099499999999,0.328555,0.328555,0,1,1,1,v1,2026-05-13T18:58:56
1060,SEQ_CBBE40A4EDEC,2,1,2,2,2,2,0.539226,0.539226,2.125,2.125,0.320464625,0.320464625,0.443982,0.443982,0,0,2,1,v1,2026-05-13T18:58:56
1061,SEQ_CE01086BA656,3,0,3,3,3,3,0.5283583333333333,0.483355,2.855555666666667,2.5,0.072293609,0.045070518,0.78498,0.847385,0,0,3,2,v1,2026-05-13T18:58:56
1062,SEQ_4EE73C8CDB28,2,1,2,2,2,2,0.5879540000000001,0.5879540000000001,2.5714285,2.5714285,0.39453644,0.39453644,0.646518,0.646518,0,0,2,1,v1,2026-05-13T18:58:56
1063,SEQ_2DB5970FEE45,3,0,3,3,3,3,0.5650736666666667,0.501131,2.9142856666666663,3.142857,0.1104267346666666,0.12138328,0.638547,0.544433,0,1,2,1,v1,2026-05-13T18:58:56
1064,SEQ_1A00EBB24808,3,0,3,3,3,3,0.54896,0.505846,2.719047666666667,2.857143,0.1076157923333333,0.12527028,0.906308,0.774048,0,1,2,2,v1,2026-05-13T18:58:56
1065,SEQ_55377044C95C,3,0,3,3,3,3,0.564716,0.502521,2.747619,3.142857,0.107013807,0.117558226,0.7611736666666667,0.896218,0,1,2,1,v1,2026-05-13T18:58:56
1066,SEQ_2D41A2DE714B,3,0,3,3,3,3,0.5145240000000001,0.481524,2.918518666666666,2.888889,0.18900264,0.22023085,0.3203343333333333,0.346612,0,2,1,1,v1,2026-05-13T18:58:56
1067,SEQ_A513D1E952FE,2,0,2,2,2,2,0.4837074999999999,0.4837074999999999,3.3541665,3.3541665,0.08960934,0.08960934,0.2980545,0.2980545,0,1,1,1,v1,2026-05-13T18:58:56
1068,SEQ_B81EE1FF072C,2,0,2,2,2,2,0.51213,0.51213,3.2291665,3.2291665,0.13958117,0.13958117,0.7852905,0.7852905,0,0,2,1,v1,2026-05-13T18:58:56
1069,SEQ_EA42F07C6675,2,1,2,2,2,2,0.5717559999999999,0.5717559999999999,2.1507935,2.1507935,0.31948856,0.31948856,0.7154945,0.7154945,0,0,2,0,v1,2026-05-13T18:58:56
1070,SEQ_8A4D6F8FF024,2,1,2,2,2,2,0.6015675,0.6015675,2.277778,2.277778,0.31834921,0.31834921,0.7576745,0.7576745,0,0,2,0,v1,2026-05-13T18:58:56
1071,SEQ_B7A1493D1CA4,2,1,2,2,2,2,0.591304,0.591304,2.277778,2.277778,0.3729862,0.3729862,0.6509929999999999,0.6509929999999999,0,0,2,0,v1,2026-05-13T18:58:56
1072,SEQ_3A97B50A9E74,2,1,2,2,2,2,0.5641125,0.5641125,2.404762,2.404762,0.32477113,0.32477113,0.7301355,0.7301355,0,0,2,0,v1,2026-05-13T18:58:56
